t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774731197420,580,-1340,-18572,601,-1315,-184,Scroll_Down,day3_me
1774731197420,1188,-1544,-18020,599,-1855,-457,Scroll_Down,day3_me
1774731197420,1024,-1624,-17652,363,-1912,-846,Scroll_Down,day3_me
1774731197473,832,-1860,-17268,345,-1713,-858,Scroll_Down,day3_me
1774731197473,912,-2008,-17004,41,-1421,-800,Scroll_Down,day3_me
1774731197473,1060,-1952,-16608,-112,-1248,-942,Scroll_Down,day3_me
1774731197473,804,-2192,-16736,167,-550,-621,Scroll_Down,day3_me
1774731197473,1152,-2132,-16916,-237,-721,-442,Scroll_Down,day3_me
1774731197539,1380,-2072,-16532,-1121,-978,-606,Scroll_Down,day3_me
1774731197541,1052,-1932,-16508,-1280,-833,-551,Scroll_Down,day3_me
1774731197547,1292,-1980,-16824,-2080,-1303,-48,Scroll_Down,day3_me
1774731197547,1116,-1808,-16728,-2142,-1670,45,Scroll_Down,day3_me
1774731197553,924,-1548,-16588,-1935,-1564,211,Scroll_Down,day3_me
1774731197587,1068,-1456,-16432,-2241,-1441,385,Scroll_Down,day3_me
1774731197599,888,-1388,-16512,-2608,-1294,122,Scroll_Down,day3_me
1774731197599,808,-1212,-16372,-2879,-985,219,Scroll_Down,day3_me
1774731197599,744,-1076,-16472,-3003,-867,330,Scroll_Down,day3_me
1774731197600,772,-876,-16452,-3294,-974,289,Scroll_Down,day3_me
1774731197649,592,-676,-16236,-3553,-1114,73,Scroll_Down,day3_me
1774731197649,-40,-560,-16032,-3529,-150,27,Scroll_Down,day3_me
1774731197649,-4,-524,-16180,-3326,233,124,Scroll_Down,day3_me
1774731197649,104,-504,-16232,-3104,177,180,Scroll_Down,day3_me
1774731197649,60,-504,-16336,-2682,-125,103,Scroll_Down,day3_me
1774731203033,-1492,-2544,-16820,-117,-147,-66,Scroll_Down,day3_me
1774731203359,-1436,-2452,-16956,-128,-109,-242,Scroll_Down,day3_me
1774731203377,-1572,-2672,-16932,-45,-174,-3,Scroll_Down,day3_me
1774731203377,-1492,-2580,-16944,6,-285,-22,Scroll_Down,day3_me
1774731203387,-1588,-2532,-16712,-37,-290,-88,Scroll_Down,day3_me
1774731203391,-1724,-2564,-16636,106,-86,-114,Scroll_Down,day3_me
1774731203391,-1552,-2708,-16860,54,70,-67,Scroll_Down,day3_me
1774731203391,-1568,-2684,-17004,-16,-69,-101,Scroll_Down,day3_me
1774731203391,-1596,-2640,-16836,-180,-185,-109,Scroll_Down,day3_me
1774731203391,-1688,-2576,-16816,29,-98,-44,Scroll_Down,day3_me
1774731203391,-1492,-2764,-16900,82,-235,130,Scroll_Down,day3_me
1774731203391,-1640,-2616,-16840,162,-223,21,Scroll_Down,day3_me
1774731203391,-1704,-2680,-16824,139,21,-4,Scroll_Down,day3_me
1774731203391,-1580,-2808,-16896,-47,52,-2,Scroll_Down,day3_me
1774731203391,-1524,-2700,-16928,-210,-29,-56,Scroll_Down,day3_me
1774731203391,-1808,-2736,-16600,-185,-60,-29,Scroll_Down,day3_me
