t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774729900738,-7792,7652,-11176,-1221,312,-391,Left_Click,day3_me
1774729900740,-7868,7328,-11332,-374,1612,-520,Left_Click,day3_me
1774729900744,-7280,6720,-11268,-216,1913,-625,Left_Click,day3_me
1774729900744,-7372,6428,-11316,-568,2072,-496,Left_Click,day3_me
1774729900744,-7652,6188,-10864,-1201,3668,111,Left_Click,day3_me
1774729900793,-7220,6164,-10512,-1897,4425,346,Left_Click,day3_me
1774729900793,-7284,6412,-10240,-2647,5218,450,Left_Click,day3_me
1774729900793,-7312,6756,-9932,-2739,6769,777,Left_Click,day3_me
1774729900793,-6252,6584,-10852,-2980,8481,692,Left_Click,day3_me
1774729900793,-6088,6952,-10948,-3597,8641,888,Left_Click,day3_me
1774729900854,-6160,7332,-10484,-3067,9069,1146,Left_Click,day3_me
1774729900854,-6192,7492,-10552,-1937,9760,1164,Left_Click,day3_me
1774729900854,-5584,7368,-11544,-932,10519,752,Left_Click,day3_me
1774729900854,-5580,7428,-12024,-599,11214,657,Left_Click,day3_me
1774729900854,-5260,7176,-12728,-467,11980,566,Left_Click,day3_me
1774729900917,-4840,6888,-13184,-937,12112,345,Left_Click,day3_me
1774729900917,-4844,6976,-13168,-2536,12833,730,Left_Click,day3_me
1774729900917,-4692,7196,-13296,-3358,13495,992,Left_Click,day3_me
1774729900921,-4300,7276,-13376,-4339,13857,972,Left_Click,day3_me
1774729900921,-4148,7640,-13268,-5003,14437,1106,Left_Click,day3_me
1774729915143,1692,1248,15472,28,-599,269,Right_Click,day3_me
1774729915637,1848,1216,15304,-211,-562,367,Right_Click,day3_me
1774729915637,1924,1236,15476,-376,-861,260,Right_Click,day3_me
1774729915649,1320,1288,15796,-274,-260,270,Right_Click,day3_me
1774729915649,1540,1384,15648,-365,62,615,Right_Click,day3_me
1774729915653,1880,1548,15608,-214,-171,389,Right_Click,day3_me
1774729915653,1644,1380,15400,-84,-318,166,Right_Click,day3_me
1774729915653,1568,1264,15696,-285,-269,164,Right_Click,day3_me
1774729915653,1632,1612,15716,100,-89,203,Right_Click,day3_me
1774729915653,1660,1436,15740,391,-108,-47,Right_Click,day3_me
1774729915653,1672,1320,15576,389,-17,101,Right_Click,day3_me
1774729915653,1752,1112,15732,26,-78,28,Right_Click,day3_me
1774729915653,1640,1280,15792,-166,-57,94,Right_Click,day3_me
1774729915653,1804,1408,15684,-48,-51,221,Right_Click,day3_me
1774729915653,1800,1408,15688,-43,-114,-17,Right_Click,day3_me
1774729915653,1676,1348,15712,-41,34,-41,Right_Click,day3_me
1774729915653,1784,1296,15564,-25,87,200,Right_Click,day3_me
