t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774691223633,-10288,6584,-10708,-785,-400,290,Left_Click,day2_me
1774691223649,-10680,6204,-11252,-6,1415,1192,Left_Click,day2_me
1774691223659,-9348,6104,-12088,-742,1299,1269,Left_Click,day2_me
1774691223677,-8892,6392,-12012,-1606,-40,404,Left_Click,day2_me
1774691223693,-9996,6332,-11560,-1648,719,562,Left_Click,day2_me
1774691223707,-9516,6416,-11676,-1541,937,848,Left_Click,day2_me
1774691223707,-9152,6408,-11824,-1452,535,667,Left_Click,day2_me
1774691223725,-9456,6376,-11576,-1551,444,662,Left_Click,day2_me
1774691223739,-9656,6136,-11620,-2090,1543,1340,Left_Click,day2_me
1774691223757,-9296,6368,-11852,-2150,1882,1734,Left_Click,day2_me
1774691223771,-8964,6476,-11664,-2087,1452,1652,Left_Click,day2_me
1774691223771,-9224,6484,-11428,-2130,1358,1620,Left_Click,day2_me
1774691223771,-9512,6804,-11080,-1061,2773,2668,Left_Click,day2_me
1774691223786,-9160,6820,-11132,-94,2968,2734,Left_Click,day2_me
1774691223803,-9064,6524,-11360,40,2833,2367,Left_Click,day2_me
1774691223889,-9000,6288,-11160,-1223,2429,2153,Left_Click,day2_me
1774691223892,-9272,6668,-10968,-2010,3019,2259,Left_Click,day2_me
1774691223892,-8988,6744,-11040,-2041,2915,2064,Left_Click,day2_me
1774691223892,-9172,6736,-10832,-2169,2944,1921,Left_Click,day2_me
1774691243062,-1260,-1280,15548,592,398,57,Right_Click,day2_me
1774691243327,-456,-1444,15440,46,563,87,Right_Click,day2_me
1774691243329,-976,-1328,15848,-205,-828,-188,Right_Click,day2_me
1774691243329,-1344,-1280,15940,-267,-42,146,Right_Click,day2_me
1774691243332,-888,-1096,15992,-408,312,252,Right_Click,day2_me
1774691243332,-628,-904,15972,-140,38,14,Right_Click,day2_me
1774691243332,-880,-976,15980,296,-182,-104,Right_Click,day2_me
1774691243334,-924,-1224,16088,356,-69,-116,Right_Click,day2_me
1774691243334,-1024,-1280,15808,286,-65,-37,Right_Click,day2_me
1774691243334,-908,-1100,15804,247,121,-23,Right_Click,day2_me
1774691243334,-892,-940,16088,343,126,-341,Right_Click,day2_me
1774691243336,-1076,-1116,16088,417,356,-315,Right_Click,day2_me
1774691243338,-996,-1140,15896,573,533,-25,Right_Click,day2_me
1774691243338,-744,-1440,15732,176,85,-40,Right_Click,day2_me
1774691243345,-1040,-1256,15944,-176,-205,-204,Right_Click,day2_me
1774691243345,-1340,-1452,16172,-603,521,-128,Right_Click,day2_me
1774691243345,-1160,-1012,16060,-552,671,-15,Right_Click,day2_me
1774691243345,-660,-764,15936,-102,544,104,Right_Click,day2_me
1774691243345,-388,-936,15608,-58,54,-248,Right_Click,day2_me
