t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774691555078,-3836,1780,-17320,-1262,1129,-279,Scroll_Up,day2_me
1774691555083,-3680,1784,-17332,-1376,794,-243,Scroll_Up,day2_me
1774691555083,-3532,2072,-17276,-1433,252,-28,Scroll_Up,day2_me
1774691555083,-3612,2400,-16888,-296,-280,429,Scroll_Up,day2_me
1774691555086,-3580,2524,-16692,129,-524,433,Scroll_Up,day2_me
1774691555133,-3784,2332,-16852,315,-476,320,Scroll_Up,day2_me
1774691555133,-3844,2128,-16452,64,-392,375,Scroll_Up,day2_me
1774691555133,-4016,2300,-16212,111,-199,187,Scroll_Up,day2_me
1774691555133,-4052,2060,-16144,-113,100,81,Scroll_Up,day2_me
1774691555133,-3988,1928,-16092,-363,441,-45,Scroll_Up,day2_me
1774691555199,-3880,1768,-16016,-827,773,-225,Scroll_Up,day2_me
1774691555199,-3624,1684,-16148,-1724,1353,-453,Scroll_Up,day2_me
1774691555199,-3024,1940,-16308,-2049,1160,-320,Scroll_Up,day2_me
1774691555199,-2684,2196,-16176,-1784,594,-172,Scroll_Up,day2_me
1774691555199,-2676,2240,-15764,-1244,96,-75,Scroll_Up,day2_me
1774691555261,-2384,2144,-15652,-763,-802,574,Scroll_Up,day2_me
1774691555261,-2052,1824,-15320,-1010,-1806,366,Scroll_Up,day2_me
1774691555261,-2532,2116,-14688,-1298,-2289,327,Scroll_Up,day2_me
1774691555261,-2744,2012,-14060,-1513,-2082,54,Scroll_Up,day2_me
1774691560889,3956,4000,-16240,-223,-234,-153,Scroll_Up,day2_me
1774691561182,3916,4124,-16208,-290,-259,-158,Scroll_Up,day2_me
1774691561186,3840,4184,-16108,-87,-366,-107,Scroll_Up,day2_me
1774691561186,3792,4116,-16244,74,-352,-128,Scroll_Up,day2_me
1774691561186,3740,4000,-16032,-54,-310,-73,Scroll_Up,day2_me
1774691561186,3728,4000,-16052,-177,-228,-86,Scroll_Up,day2_me
1774691561186,3844,4084,-16220,-59,-161,18,Scroll_Up,day2_me
1774691561186,3820,4120,-16184,-53,-282,-30,Scroll_Up,day2_me
1774691561186,3784,4084,-16172,-127,-286,-42,Scroll_Up,day2_me
1774691561186,3768,4104,-16244,-121,-264,-31,Scroll_Up,day2_me
1774691561186,3820,4176,-16092,-248,-136,-3,Scroll_Up,day2_me
1774691561186,3844,4128,-16164,-320,-251,62,Scroll_Up,day2_me
1774691561186,3892,4224,-16148,-126,-364,116,Scroll_Up,day2_me
1774691561186,3808,4176,-15948,1,-435,109,Scroll_Up,day2_me
1774691561186,3616,4072,-15848,-157,-181,15,Scroll_Up,day2_me
1774691561186,3560,4220,-15896,-267,53,41,Scroll_Up,day2_me
1774691561186,3664,4216,-15824,-430,116,34,Scroll_Up,day2_me
1774691561186,3756,4312,-15904,-371,159,31,Scroll_Up,day2_me
1774691561203,3776,4416,-15908,-273,325,78,Scroll_Up,day2_me
1774691561203,3968,4576,-16004,118,329,100,Scroll_Up,day2_me
1774691561203,4016,4364,-16352,105,377,-9,Scroll_Up,day2_me
1774691561203,4056,4344,-16312,-137,242,-86,Scroll_Up,day2_me
1774691561203,3984,4480,-16236,-51,169,-127,Scroll_Up,day2_me
1774691561203,3880,4224,-16140,-32,116,-187,Scroll_Up,day2_me
