t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774725962343,-3212,16220,6620,-2865,12411,1797,Swipe_Right,day2_me
1774725962356,-3340,16288,8304,-2847,16844,1920,Swipe_Right,day2_me
1774725962372,-1208,15284,4684,734,20356,4853,Swipe_Right,day2_me
1774725962389,-248,14760,4060,-881,20714,4491,Swipe_Right,day2_me
1774725962404,-252,15656,3980,-1134,20633,4602,Swipe_Right,day2_me
1774725962405,-316,15616,3700,-1254,20863,4368,Swipe_Right,day2_me
1774725962418,-1092,15420,3208,-5501,22338,3840,Swipe_Right,day2_me
1774725962434,-1300,16256,4568,-6680,23833,3112,Swipe_Right,day2_me
1774725962448,-2084,16908,6728,-6553,26796,2570,Swipe_Right,day2_me
1774725962458,-3320,17496,8648,-5093,32437,2267,Swipe_Right,day2_me
1774725962466,-3416,17644,8288,4043,32767,7566,Swipe_Right,day2_me
1774725962466,-976,16132,5500,8045,32767,9574,Swipe_Right,day2_me
1774725962491,1072,14840,2824,8795,32767,10248,Swipe_Right,day2_me
1774725962555,2288,13932,-32,6607,32767,10111,Swipe_Right,day2_me
1774725962555,2284,14728,572,-3740,32767,5372,Swipe_Right,day2_me
1774725962555,536,16336,2040,-4748,32767,4272,Swipe_Right,day2_me
1774725962555,-1176,16596,2752,-3866,32767,4713,Swipe_Right,day2_me
1774725962555,-1664,16424,2976,-3105,32767,6350,Swipe_Right,day2_me
1774725967891,-372,16216,-1836,29,-285,-154,Swipe_Right,day2_me
1774725968268,-444,16252,-1824,139,139,5,Swipe_Right,day2_me
1774725968268,-404,16120,-2028,6,288,74,Swipe_Right,day2_me
1774725968268,-288,16312,-2056,-223,-60,-17,Swipe_Right,day2_me
1774725968268,-268,16536,-1768,-41,75,32,Swipe_Right,day2_me
1774725968280,-180,16344,-2020,148,215,6,Swipe_Right,day2_me
1774725968280,-128,16200,-2256,70,29,21,Swipe_Right,day2_me
1774725968290,-172,16128,-2256,-166,-201,-65,Swipe_Right,day2_me
1774725968290,-488,16468,-1640,177,96,-71,Swipe_Right,day2_me
1774725968290,-356,16224,-1988,284,394,40,Swipe_Right,day2_me
1774725968290,-192,15988,-2392,171,263,94,Swipe_Right,day2_me
1774725968290,-128,16064,-2084,-87,-84,-25,Swipe_Right,day2_me
1774725968290,-320,16348,-1776,24,-129,-105,Swipe_Right,day2_me
1774725968296,-340,16052,-2184,191,37,-57,Swipe_Right,day2_me
1774725968296,-268,15972,-2292,36,-42,-29,Swipe_Right,day2_me
1774725968296,-344,16096,-1980,-91,-165,-71,Swipe_Right,day2_me
1774725968296,-380,16248,-1816,-10,77,-126,Swipe_Right,day2_me
1774725968296,-276,16116,-1960,-58,265,-71,Swipe_Right,day2_me
1774725968296,-188,16084,-2228,-131,70,151,Swipe_Right,day2_me
1774725968296,-148,16212,-1872,-169,-72,3,Swipe_Right,day2_me
1774725968296,-272,16308,-1820,86,-61,-96,Swipe_Right,day2_me
1774725968296,-512,16040,-1912,-12,17,-42,Swipe_Right,day2_me
1774725968296,-468,16024,-1880,-75,193,125,Swipe_Right,day2_me
1774725968296,-336,16164,-1992,-141,274,182,Swipe_Right,day2_me
1774725968296,-228,16372,-1936,-55,222,103,Swipe_Right,day2_me
1774725968296,-252,16452,-1836,-45,203,29,Swipe_Right,day2_me
1774725968296,-192,16516,-1904,106,291,26,Swipe_Right,day2_me
1774725968296,-276,16524,-1828,131,355,-58,Swipe_Right,day2_me
1774725968296,-260,16456,-1996,55,311,-206,Swipe_Right,day2_me
1774725968296,-308,16456,-1968,164,389,-218,Swipe_Right,day2_me
1774725968296,-316,16428,-2008,211,495,-186,Swipe_Right,day2_me
1774725968296,-304,16296,-1948,178,504,-281,Swipe_Right,day2_me
1774725968296,-320,16272,-2036,172,554,-330,Swipe_Right,day2_me
1774725968311,-288,16128,-2040,-136,599,-243,Swipe_Right,day2_me
1774725968311,-356,16248,-1856,-74,648,-381,Swipe_Right,day2_me
1774725968311,-460,16244,-1848,12,896,-415,Swipe_Right,day2_me
1774725968311,-508,16208,-1796,-123,1350,-408,Swipe_Right,day2_me
1774725968328,-512,16208,-1764,-73,1773,-383,Swipe_Right,day2_me
1774725968344,-316,16232,-1520,-518,2414,-496,Swipe_Right,day2_me
1774725968359,-308,16320,-1476,-212,2671,-519,Swipe_Right,day2_me
1774725968362,-440,16440,-1596,415,2905,-379,Swipe_Right,day2_me
1774725968375,-276,16288,-1988,873,2772,-208,Swipe_Right,day2_me
1774725968391,-120,16156,-2012,1070,1892,-387,Swipe_Right,day2_me
1774725968404,-300,15884,-2644,1408,1533,-208,Swipe_Right,day2_me
1774725968407,-328,15860,-2924,949,1340,79,Swipe_Right,day2_me
1774725968407,-148,15828,-2728,480,809,31,Swipe_Right,day2_me
1774725968426,-392,16044,-2516,191,380,-164,Swipe_Right,day2_me
1774725968439,-524,16004,-2436,119,630,-18,Swipe_Right,day2_me
1774725968454,-456,16028,-2540,93,697,188,Swipe_Right,day2_me
1774725968480,-336,16024,-2464,170,558,226,Swipe_Right,day2_me
1774725968495,-256,16200,-2376,183,379,37,Swipe_Right,day2_me
1774725968495,-516,16200,-2052,359,522,-152,Swipe_Right,day2_me
1774725968511,-680,16108,-2016,360,1143,-214,Swipe_Right,day2_me
1774725968537,-820,16060,-1848,358,2010,-208,Swipe_Right,day2_me
