t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774725917137,-6248,14880,6804,-715,5014,1509,Swipe_Right,day2_me
1774725917153,-5440,15012,5804,757,5996,1789,Swipe_Right,day2_me
1774725917154,-4588,14944,3948,876,5202,1146,Swipe_Right,day2_me
1774725917157,-4836,15168,3664,195,4454,392,Swipe_Right,day2_me
1774725917160,-4152,15192,1660,948,2807,246,Swipe_Right,day2_me
1774725917162,-4924,14592,1744,-768,1126,-384,Swipe_Right,day2_me
1774725917162,-6104,15184,4300,-1601,1256,-466,Swipe_Right,day2_me
1774725917165,-7032,15088,5488,-1067,2780,16,Swipe_Right,day2_me
1774725917170,-5412,14308,3296,-946,3386,744,Swipe_Right,day2_me
1774725917170,-5684,14280,3904,-2359,3414,537,Swipe_Right,day2_me
1774725917178,-6304,14620,5000,-2596,4599,1045,Swipe_Right,day2_me
1774725917178,-6128,14492,4984,-1917,5792,1963,Swipe_Right,day2_me
1774725917192,-5300,14320,4104,-3099,6760,2427,Swipe_Right,day2_me
1774725917192,-5464,14784,5444,-3810,8127,2732,Swipe_Right,day2_me
1774725917192,-6148,14988,7044,-3892,10925,2853,Swipe_Right,day2_me
1774725917192,-6752,14856,8108,-3818,14789,3660,Swipe_Right,day2_me
1774725917200,-2792,14968,3856,-1197,14167,4516,Swipe_Right,day2_me
1774725917259,-3200,14824,3176,-2160,13381,4043,Swipe_Right,day2_me
1774725917261,-4224,14980,4708,-3908,14342,3876,Swipe_Right,day2_me
1774725917317,-5552,15004,7188,-4950,17354,3629,Swipe_Right,day2_me
1774725917319,-8144,14552,12560,-4732,30677,5190,Swipe_Right,day2_me
1774725917319,-8468,13660,13564,-4234,32767,7344,Swipe_Right,day2_me
1774725917377,-8200,12684,13416,-3790,32767,10081,Swipe_Right,day2_me
1774725917377,-7268,11648,11332,-4304,32767,13776,Swipe_Right,day2_me
1774725917434,-200,12680,6716,-1798,32767,18099,Swipe_Right,day2_me
1774725917443,1356,11916,3020,-2132,32767,18580,Swipe_Right,day2_me
1774725922413,-2644,15904,-2016,70,1118,76,Swipe_Right,day2_me
1774725922784,-2496,15952,-2368,140,1057,205,Swipe_Right,day2_me
1774725922799,-2456,15916,-2148,89,912,172,Swipe_Right,day2_me
1774725922809,-2464,15992,-2224,47,849,197,Swipe_Right,day2_me
1774725922815,-2468,16000,-2288,1,623,67,Swipe_Right,day2_me
1774725922815,-2520,15884,-2132,-40,658,51,Swipe_Right,day2_me
1774725922815,-2532,15908,-2172,-44,711,144,Swipe_Right,day2_me
1774725922815,-2520,15944,-2432,27,657,214,Swipe_Right,day2_me
1774725922815,-2364,15972,-2344,-201,576,114,Swipe_Right,day2_me
1774725922815,-2464,16124,-2112,-172,638,93,Swipe_Right,day2_me
1774725922815,-2504,15952,-2000,-114,731,113,Swipe_Right,day2_me
1774725922820,-2540,15912,-2140,-187,772,149,Swipe_Right,day2_me
1774725922820,-2448,15872,-2392,-206,547,323,Swipe_Right,day2_me
1774725922820,-2280,15984,-2464,-227,174,312,Swipe_Right,day2_me
1774725922822,-2424,16180,-2176,-123,-166,209,Swipe_Right,day2_me
1774725922824,-2452,16268,-2136,-30,-58,260,Swipe_Right,day2_me
1774725922834,-2264,16356,-2096,72,-92,105,Swipe_Right,day2_me
1774725922834,-2376,16308,-2024,3,-99,-77,Swipe_Right,day2_me
1774725922838,-2652,16156,-2032,34,100,-13,Swipe_Right,day2_me
1774725922841,-2456,16096,-2328,-19,-38,5,Swipe_Right,day2_me
1774725922841,-2512,16128,-2136,-50,-76,25,Swipe_Right,day2_me
1774725922841,-2552,16272,-1876,83,60,79,Swipe_Right,day2_me
1774725922841,-2496,16336,-1960,157,263,-6,Swipe_Right,day2_me
1774725922847,-2468,16212,-2200,102,288,-7,Swipe_Right,day2_me
1774725922847,-2460,16032,-2080,-208,33,-230,Swipe_Right,day2_me
1774725922849,-2636,16108,-1952,-92,151,-96,Swipe_Right,day2_me
1774725922849,-2504,16076,-1860,-27,321,-59,Swipe_Right,day2_me
1774725922849,-2488,15960,-1888,-72,285,-32,Swipe_Right,day2_me
1774725922849,-2500,15956,-2188,116,249,85,Swipe_Right,day2_me
1774725922849,-2444,16280,-1840,220,107,-68,Swipe_Right,day2_me
1774725922849,-2592,16212,-1840,331,397,-115,Swipe_Right,day2_me
1774725922849,-2556,15988,-1860,327,568,-99,Swipe_Right,day2_me
1774725922860,-2564,15972,-2048,333,720,-43,Swipe_Right,day2_me
1774725922865,-2528,15908,-2080,121,867,36,Swipe_Right,day2_me
1774725922867,-2412,15952,-2140,63,649,-64,Swipe_Right,day2_me
1774725922869,-2484,16016,-2032,99,629,-158,Swipe_Right,day2_me
1774725922870,-2624,15984,-1928,179,719,-170,Swipe_Right,day2_me
1774725922872,-2500,15960,-1876,47,870,-161,Swipe_Right,day2_me
1774725922904,-2608,16004,-1848,-63,1130,-181,Swipe_Right,day2_me
1774725922904,-2788,16076,-1332,29,2113,-68,Swipe_Right,day2_me
1774725922943,-2936,16144,-1356,144,3089,72,Swipe_Right,day2_me
1774725922943,-2860,16188,-1292,80,4197,121,Swipe_Right,day2_me
1774725922943,-2944,16328,-624,-85,5984,54,Swipe_Right,day2_me
