t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774725683557,-1884,15572,-2904,543,456,-320,Scroll_Left,day2_me
1774725683557,-1764,15344,-3192,518,660,90,Scroll_Left,day2_me
1774725683557,-1572,15324,-3108,23,638,208,Scroll_Left,day2_me
1774725683604,-1368,15392,-2968,-54,410,244,Scroll_Left,day2_me
1774725683664,-1240,15372,-2904,-121,126,178,Scroll_Left,day2_me
1774725683664,-1168,15624,-2624,-345,-37,43,Scroll_Left,day2_me
1774725683664,-1156,15672,-2760,-380,222,87,Scroll_Left,day2_me
1774725683664,-1112,15704,-2976,-537,625,116,Scroll_Left,day2_me
1774725683664,-988,15960,-3360,-518,769,260,Scroll_Left,day2_me
1774725683664,-624,15964,-3816,-653,801,337,Scroll_Left,day2_me
1774725683664,36,16288,-4020,-1678,609,-207,Scroll_Left,day2_me
1774725683664,284,16788,-4120,-1950,987,-612,Scroll_Left,day2_me
1774725683678,616,17044,-4044,-1864,1301,-1013,Scroll_Left,day2_me
1774725683725,1088,17256,-4064,-1214,1644,-1801,Scroll_Left,day2_me
1774725683725,1240,16536,-4396,-483,1010,-3897,Scroll_Left,day2_me
1774725683728,932,16740,-4404,500,331,-4701,Scroll_Left,day2_me
1774725683728,652,16144,-4924,1506,-73,-5115,Scroll_Left,day2_me
1774725683728,316,16000,-5324,2326,-2,-5306,Scroll_Left,day2_me
1774725683784,180,15640,-4884,3213,1191,-5447,Scroll_Left,day2_me
1774725683786,256,15476,-5484,4559,2443,-5594,Scroll_Left,day2_me
1774725683838,440,14796,-6576,4778,3416,-5811,Scroll_Left,day2_me
1774725683838,588,14292,-7168,2795,4008,-6692,Scroll_Left,day2_me
1774725683838,756,15156,-6172,-234,3373,-8742,Scroll_Left,day2_me
1774725683838,568,15848,-4796,295,2381,-9862,Scroll_Left,day2_me
1774725693306,-3036,15836,-2868,-297,-383,-82,Scroll_Right,day2_me
1774725693729,-3396,16012,-2548,-42,-207,-85,Scroll_Right,day2_me
1774725693729,-3184,15988,-2952,41,401,211,Scroll_Right,day2_me
1774725693729,-2868,15828,-2992,-144,34,8,Scroll_Right,day2_me
1774725693729,-3116,15912,-2652,-241,-277,-234,Scroll_Right,day2_me
1774725693744,-3420,16040,-2424,12,23,-183,Scroll_Right,day2_me
1774725693744,-3396,15804,-2736,176,472,-5,Scroll_Right,day2_me
1774725693744,-2956,15660,-3116,-68,-30,83,Scroll_Right,day2_me
1774725693744,-3012,15712,-2688,-258,-513,-159,Scroll_Right,day2_me
1774725693744,-3400,15904,-2396,-21,-344,-122,Scroll_Right,day2_me
