t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774677749284,-3900,15672,-2312,-19,-526,-108,Scroll_Right,day1_me
1774677749284,-4140,15640,-2152,-260,-563,-66,Scroll_Right,day1_me
1774677749284,-4316,15700,-2112,-266,-333,-68,Scroll_Right,day1_me
1774677749284,-4288,15544,-1912,-279,-67,41,Scroll_Right,day1_me
1774677749345,-4240,15748,-1696,-277,249,228,Scroll_Right,day1_me
1774677749345,-4080,15920,-1936,-244,491,197,Scroll_Right,day1_me
1774677749345,-3780,16052,-2096,-136,329,66,Scroll_Right,day1_me
1774677749345,-3612,16088,-2464,101,-46,-94,Scroll_Right,day1_me
1774677749345,-3528,15636,-2960,289,-1123,-399,Scroll_Right,day1_me
1774677749409,-3884,15392,-2892,-322,-1573,-478,Scroll_Right,day1_me
1774677749409,-4212,15512,-2504,-655,-1454,-382,Scroll_Right,day1_me
1774677749409,-4404,15492,-2388,-676,-1074,-346,Scroll_Right,day1_me
1774677749412,-4244,15480,-1400,-1933,-752,116,Scroll_Right,day1_me
1774677749412,-4424,16028,-1676,-953,-440,152,Scroll_Right,day1_me
1774677749456,-4224,15828,-1628,-798,-368,227,Scroll_Right,day1_me
1774677749471,-4196,16024,-1352,-782,-293,155,Scroll_Right,day1_me
1774677749471,-3884,16264,-1512,-437,7,21,Scroll_Right,day1_me
1774677749472,-3628,16108,-1544,-65,-303,-223,Scroll_Right,day1_me
1774677749472,-3988,16132,-1556,56,-514,-262,Scroll_Right,day1_me
1774677775965,-424,16100,-92,193,463,46,Scroll_Right,day1_me
1774677776480,-440,16112,-132,243,658,121,Scroll_Right,day1_me
1774677776480,-360,16044,-172,263,789,202,Scroll_Right,day1_me
1774677776480,-248,16012,-88,183,760,304,Scroll_Right,day1_me
1774677776480,-144,16040,-180,32,601,329,Scroll_Right,day1_me
1774677776482,-144,16508,-20,93,648,246,Scroll_Right,day1_me
1774677776482,-76,16376,-112,236,600,133,Scroll_Right,day1_me
1774677776482,-64,16428,-176,400,514,75,Scroll_Right,day1_me
1774677776482,-44,16428,-84,442,624,17,Scroll_Right,day1_me
1774677776482,-132,16396,20,512,788,-79,Scroll_Right,day1_me
1774677776482,-184,16424,28,429,1057,-43,Scroll_Right,day1_me
1774677776482,-308,16224,-212,456,1658,201,Scroll_Right,day1_me
1774677776482,-92,16220,-252,188,1879,290,Scroll_Right,day1_me
1774677776484,48,16324,-240,189,1683,310,Scroll_Right,day1_me
1774677776484,88,16380,-268,402,1227,258,Scroll_Right,day1_me
1774677776484,164,16216,-488,285,804,258,Scroll_Right,day1_me
1774677776484,56,16544,-444,256,187,273,Scroll_Right,day1_me
1774677776484,-76,16648,-464,570,145,297,Scroll_Right,day1_me
1774677776484,-128,16548,-420,718,204,214,Scroll_Right,day1_me
1774677776484,-124,16344,-632,477,203,213,Scroll_Right,day1_me
1774677776484,-300,16492,-328,138,295,97,Scroll_Right,day1_me
1774677776484,-112,16308,-408,-75,462,-87,Scroll_Right,day1_me
1774677776484,8,16212,-652,-292,262,-111,Scroll_Right,day1_me
1774677776484,-4,16388,-440,-133,21,-75,Scroll_Right,day1_me
1774677776484,-80,16412,-372,17,-22,-190,Scroll_Right,day1_me
1774677776484,-192,16380,-308,124,27,-169,Scroll_Right,day1_me
1774677776484,-176,16184,-268,-78,422,-142,Scroll_Right,day1_me
1774677776484,-156,16212,-296,-118,491,-152,Scroll_Right,day1_me
1774677776484,-76,16056,-516,-171,544,-169,Scroll_Right,day1_me
1774677776484,-20,16128,-424,-56,380,-88,Scroll_Right,day1_me
1774677776486,-60,16200,-580,22,152,-2,Scroll_Right,day1_me
1774677776486,28,16268,-568,-207,-153,-74,Scroll_Right,day1_me
1774677776486,-32,16368,-272,-211,-238,-118,Scroll_Right,day1_me
1774677776486,-64,16236,-144,-31,-155,-173,Scroll_Right,day1_me
