t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774767771600,-668,3664,-16288,-58,1808,248,Pointer_Movement,day2_me
1774767771604,-656,3540,-16476,-118,1854,85,Pointer_Movement,day2_me
1774767771612,-636,3432,-16444,-149,1969,-45,Pointer_Movement,day2_me
1774767771612,-412,3072,-16668,-433,1832,-48,Pointer_Movement,day2_me
1774767771612,-476,3216,-16596,-612,1790,16,Pointer_Movement,day2_me
1774767771659,-404,3348,-16464,-613,1771,52,Pointer_Movement,day2_me
1774767771659,-412,3492,-16456,-669,1600,-77,Pointer_Movement,day2_me
1774767771659,-484,3632,-16352,-594,1714,-106,Pointer_Movement,day2_me
1774767771659,-352,3744,-16332,-526,1989,-219,Pointer_Movement,day2_me
1774767771659,-168,3844,-16376,-594,2088,-298,Pointer_Movement,day2_me
1774767771707,-88,3936,-16360,-396,1985,-462,Pointer_Movement,day2_me
1774767771707,-132,3776,-16464,-192,1911,-679,Pointer_Movement,day2_me
1774767771723,-124,3288,-16560,-307,1833,-747,Pointer_Movement,day2_me
1774767771729,-44,3140,-16412,-471,1812,-705,Pointer_Movement,day2_me
1774767771729,-176,3252,-16544,-514,1992,-647,Pointer_Movement,day2_me
1774767771834,-84,3364,-16668,-497,2179,-658,Pointer_Movement,day2_me
1774767771846,264,3508,-16684,-694,2046,-689,Pointer_Movement,day2_me
1774767771846,436,3956,-16732,-593,2004,-726,Pointer_Movement,day2_me
1774767771848,484,4156,-16772,-326,1814,-824,Pointer_Movement,day2_me
1774767771848,512,4108,-16840,-32,1734,-943,Pointer_Movement,day2_me
1774767843162,-6492,5132,-14720,-446,-950,2121,Pointer_Movement,day2_me
1774767843558,-6508,5256,-14444,-383,-806,1841,Pointer_Movement,day2_me
1774767843558,-6556,5216,-14436,-648,-652,1506,Pointer_Movement,day2_me
1774767843558,-6632,5316,-14380,-663,-500,1172,Pointer_Movement,day2_me
1774767843573,-6720,5120,-14304,-220,-51,759,Pointer_Movement,day2_me
1774767843573,-6824,5008,-14312,-125,221,750,Pointer_Movement,day2_me
1774767843573,-6740,4816,-14416,-108,397,598,Pointer_Movement,day2_me
1774767843573,-6744,4832,-14632,51,369,509,Pointer_Movement,day2_me
1774767843573,-6716,4448,-14472,386,241,574,Pointer_Movement,day2_me
1774767843573,-6604,4192,-14500,524,369,645,Pointer_Movement,day2_me
1774767843573,-6472,3948,-14568,499,524,755,Pointer_Movement,day2_me
1774767843573,-6456,3888,-14572,394,709,980,Pointer_Movement,day2_me
1774767843573,-6332,4160,-14540,462,776,1118,Pointer_Movement,day2_me
1774767843573,-6204,4532,-14696,593,758,1125,Pointer_Movement,day2_me
1774767843573,-6300,4632,-14752,379,650,1024,Pointer_Movement,day2_me
1774767843573,-6420,4832,-14596,308,593,823,Pointer_Movement,day2_me
1774767843573,-6464,4740,-14480,403,746,628,Pointer_Movement,day2_me
1774767843573,-6456,4468,-14484,519,854,516,Pointer_Movement,day2_me
1774767843573,-6296,4228,-14600,481,1172,790,Pointer_Movement,day2_me
1774767843573,-6292,4340,-14708,582,1136,928,Pointer_Movement,day2_me
1774767843573,-6268,4484,-14856,798,1024,948,Pointer_Movement,day2_me
1774767843573,-6260,4516,-15024,985,1014,915,Pointer_Movement,day2_me
1774767843573,-6372,4320,-15176,1007,1018,889,Pointer_Movement,day2_me
1774767843573,-6296,4192,-15352,811,1347,833,Pointer_Movement,day2_me
1774767843573,-6096,4144,-15520,521,1466,789,Pointer_Movement,day2_me
1774767843590,-5940,4152,-15688,305,1380,720,Pointer_Movement,day2_me
1774767843590,-5704,4304,-15860,270,1115,693,Pointer_Movement,day2_me
1774767843590,-5652,4100,-15704,457,479,703,Pointer_Movement,day2_me
1774767843590,-5804,4008,-15672,293,259,883,Pointer_Movement,day2_me
1774767843590,-6112,4172,-15660,148,208,1167,Pointer_Movement,day2_me
1774767843590,-6116,4352,-15492,187,191,1307,Pointer_Movement,day2_me
1774767843590,-6216,4544,-15432,518,220,1321,Pointer_Movement,day2_me
1774767843590,-6104,4384,-15604,593,229,1155,Pointer_Movement,day2_me
1774767843599,-6008,4288,-15564,-17,185,1076,Pointer_Movement,day2_me
1774767843599,-6060,4344,-15536,-440,229,981,Pointer_Movement,day2_me
1774767843599,-5852,4420,-15628,-693,206,950,Pointer_Movement,day2_me
1774767843605,-5868,4672,-15700,-584,-291,945,Pointer_Movement,day2_me
1774767843621,-5896,4720,-15520,-618,-504,921,Pointer_Movement,day2_me
1774767843637,-5936,4788,-15408,-796,-568,954,Pointer_Movement,day2_me
1774767843656,-5944,4884,-15228,-772,-539,958,Pointer_Movement,day2_me
1774767843656,-5864,4916,-14964,-217,-216,716,Pointer_Movement,day2_me
1774767843669,-5852,4800,-14716,-89,29,612,Pointer_Movement,day2_me
1774767843684,-5764,4664,-14580,-89,371,451,Pointer_Movement,day2_me
1774767843700,-5848,4432,-14588,-183,660,386,Pointer_Movement,day2_me
1774767843716,-6076,4304,-14412,-229,999,413,Pointer_Movement,day2_me
1774767843716,-6044,4028,-14636,18,1646,672,Pointer_Movement,day2_me
1774767843732,-5852,3896,-14812,-8,1520,782,Pointer_Movement,day2_me
1774767843748,-5708,3876,-15088,-83,1487,925,Pointer_Movement,day2_me
1774767843748,-5432,3768,-15424,-355,1230,968,Pointer_Movement,day2_me
1774767843764,-5212,3712,-15500,-1137,739,1073,Pointer_Movement,day2_me
1774767843779,-5128,4368,-14960,-1712,243,1018,Pointer_Movement,day2_me
1774767843779,-5168,4708,-14388,-1145,171,1021,Pointer_Movement,day2_me
1774767843800,-5272,4848,-14320,-611,100,968,Pointer_Movement,day2_me
1774767843811,-5504,4708,-13948,-266,-13,935,Pointer_Movement,day2_me
1774767843827,-5796,4608,-13948,90,802,1165,Pointer_Movement,day2_me
1774767843851,-5660,4620,-14424,56,1221,1306,Pointer_Movement,day2_me
1774767843851,-5508,4560,-14728,0,1335,1236,Pointer_Movement,day2_me
1774767843866,-5220,4512,-15196,-274,1055,1175,Pointer_Movement,day2_me
1774767843875,-5320,4440,-15672,-722,826,1156,Pointer_Movement,day2_me
1774767843896,-5160,4912,-15936,-1196,533,1542,Pointer_Movement,day2_me
1774767843907,-5080,5292,-15772,-963,268,1721,Pointer_Movement,day2_me
1774767843907,-5256,5536,-15528,-616,195,1650,Pointer_Movement,day2_me
