t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774673782842,1700,2316,-6720,1432,-32768,3768,Scroll_Up,day1_me
1774673782844,472,2204,-5124,-110,-32763,2103,Scroll_Up,day1_me
1774673782844,-1108,2228,-3532,-1090,-32167,665,Scroll_Up,day1_me
1774673782852,-2304,2212,-2072,-1747,-31388,-489,Scroll_Up,day1_me
1774673782876,-5296,2100,-120,-941,-28347,-1934,Scroll_Up,day1_me
1774673782876,-6536,1980,776,-122,-25573,-1520,Scroll_Up,day1_me
1774673782896,-7432,1716,1204,1061,-22396,-1453,Scroll_Up,day1_me
1774673782908,-7888,1040,1620,2610,-19573,-1317,Scroll_Up,day1_me
1774673782924,-8696,-248,1804,3096,-15197,-1254,Scroll_Up,day1_me
1774673782929,-9176,-516,1848,2539,-13165,-1868,Scroll_Up,day1_me
1774673782942,-9828,-1188,1640,2541,-10771,-2383,Scroll_Up,day1_me
1774673782956,-10140,-2080,1308,2138,-8148,-2498,Scroll_Up,day1_me
1774673782988,-10536,-3388,536,288,-4339,-2285,Scroll_Up,day1_me
1774673782990,-10696,-3520,-228,485,-2783,-1533,Scroll_Up,day1_me
1774673782990,-10572,-3580,-808,427,-1705,-686,Scroll_Up,day1_me
1774673789153,5088,-1012,-16112,57,248,17,Scroll_Up,day1_me
1774673789485,5316,-1056,-16216,106,116,-10,Scroll_Up,day1_me
1774673789485,5188,-1016,-16076,87,-127,49,Scroll_Up,day1_me
1774673789485,5116,-956,-15896,51,-47,19,Scroll_Up,day1_me
1774673789485,5136,-928,-15888,-19,19,-112,Scroll_Up,day1_me
1774673789485,5216,-976,-16124,-196,91,-191,Scroll_Up,day1_me
1774673789485,5236,-980,-15732,-271,-5,-176,Scroll_Up,day1_me
1774673789485,5120,-700,-16072,277,179,140,Scroll_Up,day1_me
1774673789485,5416,-944,-16048,432,-62,-37,Scroll_Up,day1_me
1774673789485,5216,-1108,-16020,-8,-214,-203,Scroll_Up,day1_me
1774673789485,5040,-1016,-16016,-209,-45,-211,Scroll_Up,day1_me
1774673789485,5076,-924,-15820,19,180,7,Scroll_Up,day1_me
1774673789485,5260,-1084,-16060,304,-44,80,Scroll_Up,day1_me
1774673789485,5108,-1064,-15980,139,-126,57,Scroll_Up,day1_me
1774673789503,5100,-948,-15860,-87,51,-60,Scroll_Up,day1_me
1774673789503,5052,-916,-15760,-155,169,-146,Scroll_Up,day1_me
1774673789503,5136,-1060,-15688,58,210,-164,Scroll_Up,day1_me
1774673789503,5144,-1064,-15816,147,143,89,Scroll_Up,day1_me
1774673789503,5192,-1104,-15912,220,162,46,Scroll_Up,day1_me
1774673789503,5272,-1216,-15888,-11,150,-55,Scroll_Up,day1_me
1774673789503,5260,-1116,-15884,-193,111,-111,Scroll_Up,day1_me
1774673789503,5232,-1116,-15872,-212,73,-114,Scroll_Up,day1_me
1774673789503,5004,-1056,-15804,-132,156,-10,Scroll_Up,day1_me
1774673789503,5000,-1048,-15872,15,341,87,Scroll_Up,day1_me
1774673789503,5112,-1056,-15844,-60,349,50,Scroll_Up,day1_me
1774673789503,5104,-900,-15936,-92,331,35,Scroll_Up,day1_me
1774673789503,5032,-856,-15948,-36,365,42,Scroll_Up,day1_me
1774673789517,5116,-904,-16220,135,576,-26,Scroll_Up,day1_me
1774673789517,5388,-1084,-16172,178,490,-73,Scroll_Up,day1_me
1774673789517,5476,-1208,-16244,-3,294,-132,Scroll_Up,day1_me
1774673789517,5308,-1172,-16204,-56,108,-37,Scroll_Up,day1_me
1774673789517,5252,-1112,-16132,-11,157,4,Scroll_Up,day1_me
1774673789517,5064,-1156,-16132,97,248,-24,Scroll_Up,day1_me
1774673789517,5024,-1216,-15984,34,206,-5,Scroll_Up,day1_me
1774673789561,4976,-1148,-15988,55,169,25,Scroll_Up,day1_me
1774673789563,5032,-1144,-15784,-37,100,36,Scroll_Up,day1_me
1774673789569,4980,-1136,-15680,-110,137,40,Scroll_Up,day1_me
1774673789597,4844,-1200,-15508,-269,464,30,Scroll_Up,day1_me
1774673789597,4836,-1032,-15504,-142,511,36,Scroll_Up,day1_me
1774673789597,4816,-976,-15420,101,496,91,Scroll_Up,day1_me
1774673789612,4812,-1024,-15432,262,599,333,Scroll_Up,day1_me
1774673789629,5172,-900,-15652,481,1020,361,Scroll_Up,day1_me
1774673789635,5820,-1012,-16144,254,827,158,Scroll_Up,day1_me
