t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774725669317,288,16100,-4508,1343,-831,-1565,Scroll_Left,day2_me
1774725669382,332,16080,-4320,1268,-1352,-1941,Scroll_Left,day2_me
1774725669382,212,15916,-4660,1126,-1641,-2060,Scroll_Left,day2_me
1774725669382,64,15784,-4948,479,-1424,-2114,Scroll_Left,day2_me
1774725669382,264,16336,-5360,-906,-486,-2353,Scroll_Left,day2_me
1774725669382,624,16780,-5580,-689,-363,-2720,Scroll_Left,day2_me
1774725669437,912,16832,-6024,-385,-344,-3174,Scroll_Left,day2_me
1774725669443,1148,16776,-6404,-219,-706,-3717,Scroll_Left,day2_me
1774725669443,1400,16568,-7148,922,-1701,-4894,Scroll_Left,day2_me
1774725669443,1292,16288,-7948,1500,-2211,-5095,Scroll_Left,day2_me
1774725669443,1148,15648,-8932,1392,-2361,-5143,Scroll_Left,day2_me
1774725669507,1276,15268,-8840,550,-2749,-5497,Scroll_Left,day2_me
1774725669507,856,14584,-8164,203,-4658,-6904,Scroll_Left,day2_me
1774725669507,64,13676,-7972,-845,-5565,-6884,Scroll_Left,day2_me
1774725669507,-648,13752,-7128,-1583,-5884,-6495,Scroll_Left,day2_me
1774725669507,-1396,13700,-7320,-1383,-5440,-5588,Scroll_Left,day2_me
1774725675012,-2748,15464,-4368,-173,-186,-199,Scroll_Left,day2_me
1774725675415,-2932,15436,-4796,174,280,-81,Scroll_Left,day2_me
1774725675434,-2712,15324,-5052,-31,267,147,Scroll_Left,day2_me
1774725675438,-2492,15656,-4948,-193,-13,63,Scroll_Left,day2_me
1774725675438,-2472,15776,-4496,-40,-378,-238,Scroll_Left,day2_me
1774725675438,-2944,15484,-4836,217,-43,-151,Scroll_Left,day2_me
1774725675443,-2868,15484,-4720,-98,151,-58,Scroll_Left,day2_me
1774725675443,-2688,15552,-4500,-130,101,-108,Scroll_Left,day2_me
1774725675443,-2688,15560,-4628,50,-24,-126,Scroll_Left,day2_me
1774725675443,-2708,15412,-4852,135,-147,-122,Scroll_Left,day2_me
1774725675443,-2760,15440,-4484,-115,-545,-262,Scroll_Left,day2_me
1774725675451,-2928,15460,-4184,123,-511,-351,Scroll_Left,day2_me
1774725675451,-3172,15296,-4624,176,-89,-142,Scroll_Left,day2_me
1774725675451,-3016,15316,-4712,-121,189,98,Scroll_Left,day2_me
1774725675451,-2760,15592,-4348,-87,-70,-99,Scroll_Left,day2_me
1774725675453,-2852,15508,-4660,403,-98,10,Scroll_Left,day2_me
1774725675453,-2912,15304,-4996,311,114,89,Scroll_Left,day2_me
1774725675453,-2764,15352,-4468,-111,35,141,Scroll_Left,day2_me
1774725675453,-2756,15624,-4208,27,-52,-78,Scroll_Left,day2_me
1774725675455,-2924,15356,-4820,103,104,35,Scroll_Left,day2_me
1774725675455,-2776,15424,-4844,-112,93,90,Scroll_Left,day2_me
1774725675455,-2764,15524,-4440,-158,-45,-45,Scroll_Left,day2_me
1774725675455,-2840,15584,-4228,47,19,-115,Scroll_Left,day2_me
1774725675459,-2848,15436,-4672,259,207,70,Scroll_Left,day2_me
1774725675459,-2624,15416,-4776,-183,-77,108,Scroll_Left,day2_me
1774725675463,-2672,15564,-4532,-23,-350,-77,Scroll_Left,day2_me
1774725675463,-2868,15468,-4556,287,-333,-76,Scroll_Left,day2_me
1774725675463,-2988,15380,-4856,87,-52,74,Scroll_Left,day2_me
1774725675463,-2836,15460,-4760,-153,78,216,Scroll_Left,day2_me
1774725675463,-2728,15628,-4596,-144,-159,-22,Scroll_Left,day2_me
1774725675463,-2768,15616,-4712,51,-120,48,Scroll_Left,day2_me
1774725675463,-2724,15552,-4708,-93,-33,51,Scroll_Left,day2_me
1774725675463,-2652,15568,-4568,-129,-119,-61,Scroll_Left,day2_me
1774725675481,-2696,15572,-4628,-26,-143,-65,Scroll_Left,day2_me
1774725675483,-2760,15528,-4540,-27,-126,56,Scroll_Left,day2_me
1774725675485,-2752,15476,-4464,-94,-166,11,Scroll_Left,day2_me
1774725675485,-2812,15600,-4388,-32,-132,-15,Scroll_Left,day2_me
