t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774725559502,-2696,15452,-768,-794,299,-229,Scroll_Left,day2_me
1774725559502,-2804,15560,-688,-904,451,-77,Scroll_Left,day2_me
1774725559514,-2668,15736,-480,-849,692,-65,Scroll_Left,day2_me
1774725559514,-2704,15604,-492,-649,1034,-67,Scroll_Left,day2_me
1774725559514,-2060,15348,-680,-422,1151,-1,Scroll_Left,day2_me
1774725559566,-2124,15320,-760,-392,1136,-59,Scroll_Left,day2_me
1774725559566,-2092,15092,-808,-251,1336,-13,Scroll_Left,day2_me
1774725559627,-1816,14768,-1012,-456,1223,-60,Scroll_Left,day2_me
1774725559627,-1896,14848,-968,-584,1126,4,Scroll_Left,day2_me
1774725559629,-1520,14388,-1156,-416,1033,207,Scroll_Left,day2_me
1774725559630,-1492,14352,-1188,-382,916,180,Scroll_Left,day2_me
1774725559630,-1460,14364,-1296,-87,821,284,Scroll_Left,day2_me
1774725559632,-1424,14260,-1508,171,807,446,Scroll_Left,day2_me
1774725559632,-1392,14272,-1628,373,691,532,Scroll_Left,day2_me
1774725559633,-1412,14500,-2144,474,549,613,Scroll_Left,day2_me
1774725559683,-1436,14500,-2192,389,387,628,Scroll_Left,day2_me
1774725559683,-1488,14388,-2416,288,314,741,Scroll_Left,day2_me
1774725559739,-1364,14456,-2532,83,245,930,Scroll_Left,day2_me
1774725559739,-1444,14540,-2672,479,317,1379,Scroll_Left,day2_me
1774725559749,-1360,15064,-3020,331,-249,1817,Scroll_Left,day2_me
1774725559749,-1408,15712,-3060,422,-242,1889,Scroll_Left,day2_me
1774725559749,-1352,16136,-3208,386,-279,1643,Scroll_Left,day2_me
1774725559749,-1404,16408,-3272,468,-127,1492,Scroll_Left,day2_me
1774725559749,-1484,16596,-3568,985,242,1503,Scroll_Left,day2_me
1774725565377,-3620,15892,-2228,-111,-243,-154,Scroll_Left,day2_me
1774725565900,-3792,15808,-2068,-273,-270,-200,Scroll_Left,day2_me
1774725565911,-3868,15852,-1956,-128,9,50,Scroll_Left,day2_me
1774725565927,-3828,15976,-2036,-33,97,45,Scroll_Left,day2_me
1774725565927,-3752,15860,-1980,-58,-128,-117,Scroll_Left,day2_me
1774725565927,-3908,15780,-1924,53,-15,-77,Scroll_Left,day2_me
