t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774725676559,-1372,15384,-3792,381,1340,92,Scroll_Left,day2_me
1774725676566,-1092,15672,-3712,239,970,114,Scroll_Left,day2_me
1774725676570,-944,15780,-3544,367,370,-224,Scroll_Left,day2_me
1774725676571,-1084,15816,-3476,424,34,-440,Scroll_Left,day2_me
1774725676571,-1216,15700,-3632,468,-2,-420,Scroll_Left,day2_me
1774725676617,-972,15768,-3768,527,408,-154,Scroll_Left,day2_me
1774725676617,-668,15840,-4140,583,386,-163,Scroll_Left,day2_me
1774725676677,-436,15884,-4480,540,130,-192,Scroll_Left,day2_me
1774725676677,-196,15936,-4536,420,-448,-439,Scroll_Left,day2_me
1774725676677,-228,16100,-4492,518,-976,-830,Scroll_Left,day2_me
1774725676677,-420,16296,-5280,454,-900,-1064,Scroll_Left,day2_me
1774725676677,-260,16392,-5404,416,-732,-1219,Scroll_Left,day2_me
1774725676677,-12,16552,-5448,633,-768,-1362,Scroll_Left,day2_me
1774725676677,288,16528,-5376,924,-978,-1643,Scroll_Left,day2_me
1774725676677,504,16136,-6168,1252,-2051,-2082,Scroll_Left,day2_me
1774725676727,500,15932,-6704,1405,-2639,-2364,Scroll_Left,day2_me
1774725676741,468,15696,-6988,1604,-3263,-2465,Scroll_Left,day2_me
1774725676789,424,15524,-7240,1740,-3763,-2690,Scroll_Left,day2_me
1774725676789,88,14952,-6924,2439,-5249,-2932,Scroll_Left,day2_me
1774725676789,-276,14688,-7024,2924,-6017,-3012,Scroll_Left,day2_me
1774725676789,-944,14580,-7156,3004,-6268,-2814,Scroll_Left,day2_me
1774725682222,-3020,15528,-4420,-205,46,-98,Scroll_Left,day2_me
1774725682596,-3072,15712,-4480,109,49,-260,Scroll_Left,day2_me
1774725682596,-3264,15200,-5116,276,480,-24,Scroll_Left,day2_me
1774725682596,-3076,15136,-5264,42,250,94,Scroll_Left,day2_me
1774725682596,-2996,15368,-5060,-173,-48,-45,Scroll_Left,day2_me
1774725682596,-3128,15624,-4632,-5,-168,-265,Scroll_Left,day2_me
1774725682596,-3248,15308,-4904,349,-5,-202,Scroll_Left,day2_me
1774725682596,-3200,15144,-5220,-267,237,179,Scroll_Left,day2_me
1774725682611,-3040,15484,-4908,-267,77,42,Scroll_Left,day2_me
1774725682611,-3100,15488,-4740,-9,-2,-112,Scroll_Left,day2_me
1774725682611,-3292,15316,-5204,212,-31,-13,Scroll_Left,day2_me
1774725682611,-3164,15184,-5424,-41,-35,125,Scroll_Left,day2_me
1774725682611,-3092,15548,-4768,-160,-460,-235,Scroll_Left,day2_me
1774725682611,-3276,15436,-4728,135,-324,-217,Scroll_Left,day2_me
1774725682611,-3396,15196,-4968,121,-59,-41,Scroll_Left,day2_me
1774725682611,-3316,15244,-5016,-175,77,86,Scroll_Left,day2_me
1774725682611,-3088,15400,-4844,-210,-31,-3,Scroll_Left,day2_me
1774725682611,-3272,15296,-4764,158,-33,-160,Scroll_Left,day2_me
1774725682611,-3336,15232,-5184,283,106,100,Scroll_Left,day2_me
1774725682611,-3084,15204,-5148,-123,102,162,Scroll_Left,day2_me
1774725682611,-2960,15356,-4584,-328,-278,-22,Scroll_Left,day2_me
1774725682611,-3372,15392,-4664,350,-39,-54,Scroll_Left,day2_me
1774725682611,-3232,15128,-5288,19,192,208,Scroll_Left,day2_me
1774725682611,-2924,15248,-4936,-298,21,239,Scroll_Left,day2_me
1774725682611,-3004,15492,-4472,-215,-316,-10,Scroll_Left,day2_me
1774725682611,-3244,15536,-4516,218,-312,-90,Scroll_Left,day2_me
1774725682611,-3224,15276,-5064,-81,133,150,Scroll_Left,day2_me
1774725682611,-3080,15432,-4784,-195,-41,12,Scroll_Left,day2_me
1774725682611,-3212,15496,-4756,73,-127,-31,Scroll_Left,day2_me
1774725682611,-3296,15388,-5052,65,-12,-7,Scroll_Left,day2_me
1774725682611,-3232,15344,-5092,-148,48,80,Scroll_Left,day2_me
1774725682611,-3208,15344,-4728,58,-175,-17,Scroll_Left,day2_me
1774725682625,-3280,15380,-4960,96,-74,53,Scroll_Left,day2_me
1774725682625,-3244,15364,-4936,16,-70,58,Scroll_Left,day2_me
1774725682628,-3272,15384,-4772,-41,-100,22,Scroll_Left,day2_me
1774725682630,-3236,15452,-4676,86,-103,31,Scroll_Left,day2_me
1774725682640,-3236,15376,-4948,-101,92,102,Scroll_Left,day2_me
1774725682659,-3072,15540,-4764,-241,19,54,Scroll_Left,day2_me
1774725682672,-3168,15552,-4732,-13,-35,4,Scroll_Left,day2_me
1774725682688,-3104,15536,-5096,19,-76,-68,Scroll_Left,day2_me
1774725682688,-3112,15468,-4888,-212,-194,-96,Scroll_Left,day2_me
1774725682704,-3280,15388,-4756,169,-185,-136,Scroll_Left,day2_me
1774725682734,-3280,15368,-4828,15,-51,-7,Scroll_Left,day2_me
1774725682736,-3184,15436,-4616,-84,50,-17,Scroll_Left,day2_me
1774725682748,-3228,15504,-4620,68,132,-27,Scroll_Left,day2_me
1774725682756,-3248,15372,-4896,199,200,-6,Scroll_Left,day2_me
1774725682761,-3092,15480,-4844,-144,3,-89,Scroll_Left,day2_me
1774725682777,-3096,15344,-4640,-48,-78,-177,Scroll_Left,day2_me
1774725682784,-3304,15244,-4808,145,-132,-163,Scroll_Left,day2_me
1774725682807,-3280,15116,-4956,111,-114,-3,Scroll_Left,day2_me
1774725682807,-3192,15068,-4864,-85,-340,-82,Scroll_Left,day2_me
1774725682818,-3676,15032,-4808,-53,-727,-78,Scroll_Left,day2_me
1774725682836,-3948,14876,-4828,-758,-937,160,Scroll_Left,day2_me
1774725682852,-4188,15064,-4548,-1324,-1371,289,Scroll_Left,day2_me
1774725682864,-4468,14984,-4432,-1869,-2335,689,Scroll_Left,day2_me
1774725682880,-4980,16368,-3520,-3988,-4800,1807,Scroll_Left,day2_me
1774725682880,-4484,17012,-2912,-4713,-6507,2328,Scroll_Left,day2_me
1774725682896,-3388,17036,-1692,-5408,-9974,2906,Scroll_Left,day2_me
1774725682912,-2368,17852,340,-6510,-12811,3006,Scroll_Left,day2_me
1774725682928,-904,19664,8172,-3447,-16662,-624,Scroll_Left,day2_me
1774725682947,-904,17876,9936,-1680,-17921,-2373,Scroll_Left,day2_me
1774725682947,-1556,15988,11476,-1732,-18063,-3734,Scroll_Left,day2_me
1774725682959,-2296,15064,13472,-1615,-17053,-3971,Scroll_Left,day2_me
1774725682975,-3928,14696,16408,-3768,-10341,-2783,Scroll_Left,day2_me
1774725682975,-3912,14780,16284,-5457,-3741,-262,Scroll_Left,day2_me
1774725682995,-2928,15452,16872,-7955,3855,2497,Scroll_Left,day2_me
1774725683007,-1076,17076,16704,-10102,10777,4470,Scroll_Left,day2_me
1774725683024,2764,20816,15884,-13092,21149,6127,Scroll_Left,day2_me
1774725683024,4348,22748,15096,-12566,25301,6076,Scroll_Left,day2_me
1774725683049,6120,24608,14408,-10717,29377,5306,Scroll_Left,day2_me
1774725683059,7708,25552,13444,-7684,32767,3999,Scroll_Left,day2_me
