t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774677937620,1712,14688,4460,-3799,-11648,-1400,Swipe_Left,day1_me
1774677937620,1768,15048,4228,-3102,-10112,-763,Swipe_Left,day1_me
1774677937622,2216,15508,3260,-1711,-8092,-587,Swipe_Left,day1_me
1774677937622,2300,15616,2920,-1470,-7252,-931,Swipe_Left,day1_me
1774677937623,2032,15748,2680,-1167,-5984,-1324,Swipe_Left,day1_me
1774677937674,2000,15620,2160,-986,-4206,-1628,Swipe_Left,day1_me
1774677937674,2168,15596,1860,-1147,-2156,-1653,Swipe_Left,day1_me
1774677937674,2352,15432,1660,-780,-1897,-1431,Swipe_Left,day1_me
1774677937674,2468,15384,1428,-389,-1733,-1042,Swipe_Left,day1_me
1774677937674,2540,15224,1252,-87,-1562,-575,Swipe_Left,day1_me
1774677937735,2812,15120,904,-13,-920,112,Swipe_Left,day1_me
1774677937735,2988,15352,812,-60,-705,370,Swipe_Left,day1_me
1774677937735,3248,15412,844,-21,-624,406,Swipe_Left,day1_me
1774677937735,3364,15712,740,207,-461,403,Swipe_Left,day1_me
1774677937735,3648,15496,740,101,-46,212,Swipe_Left,day1_me
1774677937798,3936,15604,484,-370,779,59,Swipe_Left,day1_me
1774677937802,4240,15672,496,-420,930,114,Swipe_Left,day1_me
1774677937802,4580,15708,584,-182,760,210,Swipe_Left,day1_me
1774677937802,4684,15508,620,213,555,410,Swipe_Left,day1_me
1774677937802,4816,15520,540,419,313,694,Swipe_Left,day1_me
1774677943800,872,15960,92,-105,166,-85,Swipe_Left,day1_me
1774677944279,980,16028,100,-305,-13,-41,Swipe_Left,day1_me
1774677944279,912,16272,292,-356,43,-82,Swipe_Left,day1_me
1774677944279,844,16292,360,-166,59,-107,Swipe_Left,day1_me
1774677944287,840,16128,376,276,100,-132,Swipe_Left,day1_me
1774677944287,856,15964,308,227,159,-75,Swipe_Left,day1_me
1774677944287,796,16028,404,127,125,-25,Swipe_Left,day1_me
1774677944287,736,16032,232,29,142,-26,Swipe_Left,day1_me
1774677944287,788,16004,200,-351,357,31,Swipe_Left,day1_me
1774677944287,908,16124,12,66,132,-1,Swipe_Left,day1_me
1774677944287,936,16028,-124,60,-1,38,Swipe_Left,day1_me
1774677944287,876,16080,-104,-107,-78,114,Swipe_Left,day1_me
1774677944287,796,16260,144,-192,20,-19,Swipe_Left,day1_me
1774677944287,804,16364,252,66,-1,35,Swipe_Left,day1_me
1774677944295,924,16084,232,344,-42,70,Swipe_Left,day1_me
1774677944295,732,16032,164,-10,111,148,Swipe_Left,day1_me
1774677944295,916,16012,284,-121,98,194,Swipe_Left,day1_me
1774677944295,860,16288,260,-29,12,285,Swipe_Left,day1_me
1774677944295,948,16328,184,102,7,241,Swipe_Left,day1_me
1774677944295,984,16336,204,-71,-24,187,Swipe_Left,day1_me
1774677944295,1044,16440,232,-273,126,116,Swipe_Left,day1_me
1774677944295,1052,16480,236,-130,124,-5,Swipe_Left,day1_me
1774677944295,1048,16452,176,36,-7,-98,Swipe_Left,day1_me
1774677944295,912,16328,232,275,-202,-121,Swipe_Left,day1_me
1774677944295,708,16200,224,189,-194,-115,Swipe_Left,day1_me
1774677944295,668,16056,152,81,-273,-106,Swipe_Left,day1_me
1774677944295,672,15692,40,-161,-695,134,Swipe_Left,day1_me
1774677944295,764,15960,-16,-394,-887,226,Swipe_Left,day1_me
1774677944295,1052,16120,104,-760,-1005,197,Swipe_Left,day1_me
1774677944295,824,16668,452,-817,-486,184,Swipe_Left,day1_me
