t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774726222439,14844,-2952,-11348,488,-2668,-1883,Swipe_Down,day2_me
1774726222457,15808,-3500,-12236,503,-5698,-1278,Swipe_Down,day2_me
1774726222470,16452,-4312,-12456,-1997,-9468,-239,Swipe_Down,day2_me
1774726222484,16752,-3500,-11544,-4127,-13692,1559,Swipe_Down,day2_me
1774726222485,17304,-2024,-13520,-5537,-19464,5691,Swipe_Down,day2_me
1774726222503,18652,-1992,-13928,-7131,-22527,5035,Swipe_Down,day2_me
1774726222503,18016,-1668,-13960,-10252,-25009,3299,Swipe_Down,day2_me
1774726222520,16552,-164,-14164,-10642,-27550,1561,Swipe_Down,day2_me
1774726222533,15100,-340,-12964,-16871,-32443,320,Swipe_Down,day2_me
1774726222554,13984,-208,-13060,-18570,-32768,-565,Swipe_Down,day2_me
1774726222554,13292,40,-12452,-20813,-32768,-1102,Swipe_Down,day2_me
1774726222619,12736,592,-10392,-21890,-32768,-2345,Swipe_Down,day2_me
1774726222619,9652,1972,-9752,-18888,-32768,-2547,Swipe_Down,day2_me
1774726222678,8512,2468,-11120,-16479,-32768,-1201,Swipe_Down,day2_me
1774726222678,8116,2372,-11268,-14621,-32266,-557,Swipe_Down,day2_me
1774726222678,7744,2576,-11656,-12403,-27679,-1225,Swipe_Down,day2_me
1774726222678,5836,2520,-13720,-8112,-21896,-2815,Swipe_Down,day2_me
1774726228586,-1776,3768,-16836,-162,38,50,Swipe_Down,day2_me
1774726229004,-1684,3772,-16732,-78,56,31,Swipe_Down,day2_me
1774726229006,-1644,3728,-16644,-47,8,-79,Swipe_Down,day2_me
1774726229006,-1920,3704,-16716,59,258,-26,Swipe_Down,day2_me
1774726229006,-1760,3660,-16920,74,321,32,Swipe_Down,day2_me
1774726229006,-1688,3716,-16980,35,226,-62,Swipe_Down,day2_me
1774726229006,-1744,3592,-16712,-117,59,-193,Swipe_Down,day2_me
1774726229006,-1844,3488,-16968,-50,22,-88,Swipe_Down,day2_me
1774726229022,-1604,3548,-16948,22,-297,-95,Swipe_Down,day2_me
1774726229022,-1892,3444,-16852,3,-222,-183,Swipe_Down,day2_me
1774726229022,-1980,3352,-16944,-35,52,59,Swipe_Down,day2_me
1774726229022,-1756,3544,-16984,-68,142,78,Swipe_Down,day2_me
1774726229022,-1708,3488,-16912,-257,-55,-92,Swipe_Down,day2_me
1774726229022,-1840,3652,-16764,57,-3,76,Swipe_Down,day2_me
1774726229022,-1732,3700,-16888,256,0,180,Swipe_Down,day2_me
1774726229022,-1672,3604,-17016,322,-168,39,Swipe_Down,day2_me
1774726229022,-1780,3420,-16988,-17,-294,-54,Swipe_Down,day2_me
1774726229022,-1780,3456,-16812,-237,-294,-46,Swipe_Down,day2_me
