t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774729844000,-6148,6608,-14928,926,1259,1168,Left_Click,day3_me
1774729844000,-4672,6784,-15356,44,555,871,Left_Click,day3_me
1774729844007,-4548,7132,-15428,-136,-1059,-369,Left_Click,day3_me
1774729844007,-5680,7108,-14916,426,-1154,-535,Left_Click,day3_me
1774729844007,-6228,6888,-14636,1050,-35,-154,Left_Click,day3_me
1774729844055,-5480,6620,-15500,915,1229,294,Left_Click,day3_me
1774729844055,-4848,6748,-15744,599,-20,-130,Left_Click,day3_me
1774729844055,-5228,6744,-15280,591,-1057,-586,Left_Click,day3_me
1774729844055,-6036,6684,-15080,865,-466,-489,Left_Click,day3_me
1774729844055,-6124,6480,-14876,879,685,-97,Left_Click,day3_me
1774729844114,-5672,6172,-14988,-315,226,-562,Left_Click,day3_me
1774729844114,-6172,6148,-14712,-673,426,-634,Left_Click,day3_me
1774729844119,-6200,6316,-14636,-877,1238,-301,Left_Click,day3_me
1774729844119,-5636,6516,-15004,-659,991,-46,Left_Click,day3_me
1774729844119,-5192,6672,-14820,-379,74,-256,Left_Click,day3_me
1774729844173,-5900,6528,-14780,34,608,-96,Left_Click,day3_me
1774729844173,-5464,6400,-14944,-293,574,-95,Left_Click,day3_me
1774729844173,-5340,6300,-15028,-672,-25,-478,Left_Click,day3_me
1774729844173,-5716,6376,-15024,-927,-46,-626,Left_Click,day3_me
1774729844173,-5824,6400,-15128,-1121,460,-371,Left_Click,day3_me
1774729849972,-4512,3372,-16568,212,320,69,Left_Click,day3_me
1774729850304,-4224,3428,-16424,-274,357,-81,Left_Click,day3_me
1774729850320,-4084,3716,-16604,-75,61,-44,Left_Click,day3_me
1774729850320,-4056,3660,-16440,176,-315,-133,Left_Click,day3_me
1774729850320,-4548,3460,-16284,189,-234,-99,Left_Click,day3_me
1774729850320,-4304,3516,-16556,-163,241,159,Left_Click,day3_me
1774729850320,-4132,3716,-16608,98,-195,109,Left_Click,day3_me
1774729850320,-4292,3600,-16456,476,-396,111,Left_Click,day3_me
1774729850320,-4532,3320,-16400,147,-264,58,Left_Click,day3_me
1774729850320,-4664,3400,-16416,-338,58,46,Left_Click,day3_me
1774729850320,-4224,3876,-16484,-68,-1,186,Left_Click,day3_me
1774729850320,-4412,3744,-16360,155,-113,61,Left_Click,day3_me
1774729850320,-4648,3564,-16436,-39,181,65,Left_Click,day3_me
1774729850320,-4428,3504,-16528,-423,406,35,Left_Click,day3_me
1774729850320,-4156,3788,-16660,-433,312,62,Left_Click,day3_me
1774729850320,-4216,3976,-16512,517,-479,-40,Left_Click,day3_me
1774729850320,-4580,3364,-16456,490,-96,127,Left_Click,day3_me
1774729850320,-4452,3296,-16488,-143,229,71,Left_Click,day3_me
1774729850336,-4144,3520,-16556,-596,73,28,Left_Click,day3_me
1774729850336,-4044,3812,-16488,-324,-332,21,Left_Click,day3_me
1774729850336,-4704,3492,-16220,-27,-183,83,Left_Click,day3_me
1774729850336,-4632,3568,-16440,-194,269,142,Left_Click,day3_me
1774729850336,-4404,3648,-16556,-185,286,187,Left_Click,day3_me
1774729850336,-4144,3916,-16644,123,-205,128,Left_Click,day3_me
1774729850336,-4260,3904,-16480,562,-360,61,Left_Click,day3_me
1774729850336,-4584,3340,-16504,237,-120,133,Left_Click,day3_me
1774729850336,-4412,3356,-16444,-186,-161,16,Left_Click,day3_me
1774729850336,-4596,3652,-16440,-83,-149,52,Left_Click,day3_me
1774729850336,-4528,3620,-16356,-20,-65,35,Left_Click,day3_me
1774729850336,-4468,3644,-16336,-69,-142,22,Left_Click,day3_me
1774729850352,-4524,3592,-16424,56,-54,69,Left_Click,day3_me
1774729850352,-4520,3692,-16436,42,-23,44,Left_Click,day3_me
1774729850354,-4500,3744,-16432,59,-44,64,Left_Click,day3_me
1774729850360,-4460,3776,-16276,218,44,56,Left_Click,day3_me
1774729850376,-4500,3700,-16292,186,123,13,Left_Click,day3_me
1774729850383,-4400,3756,-16536,-12,108,-51,Left_Click,day3_me
1774729850399,-4384,3708,-16328,-84,43,-121,Left_Click,day3_me
1774729850409,-4396,3724,-16360,-77,91,-108,Left_Click,day3_me
1774729850420,-4328,3668,-16352,-59,32,-151,Left_Click,day3_me
1774729850450,-4420,3724,-16464,177,48,-73,Left_Click,day3_me
1774729850499,-4392,3516,-16480,178,47,49,Left_Click,day3_me
1774729850513,-4492,3688,-16328,-85,74,-94,Left_Click,day3_me
1774729850515,-4416,3676,-16348,-69,121,-78,Left_Click,day3_me
1774729850515,-4392,3676,-16352,-96,75,-88,Left_Click,day3_me
1774729850533,-4484,3668,-16352,30,56,-115,Left_Click,day3_me
1774729850533,-4528,3668,-16348,112,186,-150,Left_Click,day3_me
1774729850533,-4492,3532,-16420,119,133,6,Left_Click,day3_me
1774729850536,-4448,3580,-16504,148,161,14,Left_Click,day3_me
1774729850541,-4360,3632,-16504,-44,121,-95,Left_Click,day3_me
1774729850557,-4368,3664,-16596,-51,139,-116,Left_Click,day3_me
1774729850571,-4376,3664,-16512,50,51,-119,Left_Click,day3_me
1774729850584,-4336,3720,-16644,455,-3,34,Left_Click,day3_me
1774729850584,-4260,3600,-16832,484,-403,66,Left_Click,day3_me
1774729850590,-4376,3544,-17212,-118,-576,95,Left_Click,day3_me
1774729850604,-4044,3596,-17264,-404,-1637,508,Left_Click,day3_me
1774729850647,-4036,3660,-17360,-454,-3055,645,Left_Click,day3_me
1774729850647,-4364,3232,-18652,-2443,-5954,1574,Left_Click,day3_me
1774729850647,-4132,2808,-18412,-5666,-9135,2301,Left_Click,day3_me
1774729850660,-4300,3272,-18008,-7810,-13753,2867,Left_Click,day3_me
1774729850673,-4688,3992,-16444,-8684,-17827,3597,Left_Click,day3_me
1774729850684,-5896,5532,-14412,-5872,-20440,4584,Left_Click,day3_me
1774729850706,-5976,4700,-14184,-3986,-21529,4199,Left_Click,day3_me
1774729850715,-6628,4156,-13628,-3566,-21592,3314,Left_Click,day3_me
1774729850715,-7184,3912,-13512,-3542,-20726,2423,Left_Click,day3_me
1774729850731,-8324,5136,-9500,-4507,-9376,177,Left_Click,day3_me
1774729850747,-11088,9324,-4600,1161,12506,-1289,Left_Click,day3_me
1774729850763,-9456,15124,2164,17684,32767,-7288,Left_Click,day3_me
1774729850779,1704,17304,-5988,32767,32767,-14451,Left_Click,day3_me
1774729850796,-15720,-32768,-32768,-23294,32767,3076,Left_Click,day3_me
1774729850810,-14136,7400,-8948,-28386,32767,-23674,Left_Click,day3_me
1774729850810,14848,-7020,-17032,-32768,32767,-13897,Left_Click,day3_me
1774729850826,-9360,23004,-32768,-9653,32767,12671,Left_Click,day3_me
1774729850842,-11356,4380,-19140,15778,1510,956,Left_Click,day3_me
1774729850857,96,-7480,-18052,2516,14686,5764,Left_Click,day3_me
1774729850868,6984,1652,-18180,-223,7961,3073,Left_Click,day3_me
1774729850868,6900,5520,-16664,1267,-144,-51,Left_Click,day3_me
1774729850885,1192,572,-16672,508,-2395,-407,Left_Click,day3_me
1774729850890,3172,888,-17044,1036,-4631,-24,Left_Click,day3_me
1774729850906,4612,-316,-18012,-1432,-7122,-3156,Left_Click,day3_me
1774729850931,6112,-672,-18440,-4451,-10186,-5236,Left_Click,day3_me
1774729850937,5332,-1168,-18340,-8082,-14724,-6059,Left_Click,day3_me
1774729850937,1208,1136,-17620,-14338,-16637,-4624,Left_Click,day3_me
1774729850953,1204,3084,-17728,-14736,-17439,-3438,Left_Click,day3_me
1774729850969,1200,4100,-19468,-13078,-21075,-1963,Left_Click,day3_me
1774729850993,-2164,3248,-16512,-7956,-28690,1458,Left_Click,day3_me
1774729851007,-8884,5508,-20072,-6758,-26407,14850,Left_Click,day3_me
1774729851016,-208,5216,-13380,-11981,-13478,15247,Left_Click,day3_me
1774729851016,5112,10368,-18116,-15041,-14825,12649,Left_Click,day3_me
1774729851037,11936,8548,-11036,-9224,-32768,-2354,Left_Click,day3_me
1774729851050,-5632,8124,-15112,253,-32768,-686,Left_Click,day3_me
1774729851064,-8152,7112,-12828,991,-25910,4414,Left_Click,day3_me
1774729851083,-4768,6636,-12384,86,-17417,6295,Left_Click,day3_me
1774729851083,-2784,8276,-12284,365,-13413,4499,Left_Click,day3_me
