t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774729851178,-5376,6624,-15420,2314,-1064,322,Left_Click,day3_me
1774729851198,-5052,6376,-15656,2474,-2528,-845,Left_Click,day3_me
1774729851207,-5548,5936,-15704,1744,-1926,-614,Left_Click,day3_me
1774729851223,-5080,5520,-15920,304,-1612,-279,Left_Click,day3_me
1774729851223,-4852,5624,-15708,-1396,-1931,-417,Left_Click,day3_me
1774729851239,-6016,6372,-14704,-1264,-325,-258,Left_Click,day3_me
1774729851260,-5560,6788,-15360,-286,247,325,Left_Click,day3_me
1774729851278,-4672,6420,-15544,617,-773,272,Left_Click,day3_me
1774729851338,-5012,6064,-15440,1079,-1675,102,Left_Click,day3_me
1774729851338,-5780,6060,-15124,1240,-1145,186,Left_Click,day3_me
1774729851338,-5836,5716,-15164,977,829,479,Left_Click,day3_me
1774729851338,-5304,5692,-15672,715,754,626,Left_Click,day3_me
1774729851338,-4972,5540,-15376,126,-11,442,Left_Click,day3_me
1774729851342,-5336,5936,-15216,-114,-14,436,Left_Click,day3_me
1774729851391,-5484,5980,-15052,-187,423,630,Left_Click,day3_me
1774729851391,-5076,6268,-15312,-554,112,283,Left_Click,day3_me
1774729851464,-5320,6308,-15184,-340,171,352,Left_Click,day3_me
1774729851466,-5384,6188,-14944,-183,594,494,Left_Click,day3_me
1774729851466,-5304,6208,-15256,-498,790,566,Left_Click,day3_me
1774729856773,-4180,3616,-16428,-80,-19,-144,Left_Click,day3_me
1774729857204,-4132,3644,-16636,-151,57,-58,Left_Click,day3_me
1774729857220,-4044,3740,-16504,-19,-61,-109,Left_Click,day3_me
1774729857220,-4272,3424,-16480,347,32,150,Left_Click,day3_me
1774729857220,-4104,3388,-16588,-242,23,-58,Left_Click,day3_me
1774729857220,-4188,3696,-16384,-557,-15,-171,Left_Click,day3_me
1774729857220,-4252,3884,-16260,-153,162,-22,Left_Click,day3_me
1774729857220,-4164,3752,-16436,88,280,179,Left_Click,day3_me
1774729857220,-4068,3756,-16440,-241,181,12,Left_Click,day3_me
1774729857220,-4044,3764,-16560,-295,205,21,Left_Click,day3_me
1774729857220,-3920,3812,-16656,-243,37,80,Left_Click,day3_me
1774729857220,-4000,3700,-16456,-215,-64,77,Left_Click,day3_me
1774729857220,-4084,3632,-16452,-311,66,77,Left_Click,day3_me
1774729857220,-4204,3928,-16452,-255,21,-24,Left_Click,day3_me
1774729857220,-4116,3688,-16396,-349,30,79,Left_Click,day3_me
1774729857220,-4080,3628,-16288,-242,-261,-137,Left_Click,day3_me
1774729857220,-4388,3700,-16272,-295,107,34,Left_Click,day3_me
1774729857220,-4048,3704,-16468,-246,14,140,Left_Click,day3_me
1774729857220,-4268,3856,-16272,212,-223,-18,Left_Click,day3_me
1774729857220,-4364,3692,-16396,104,137,0,Left_Click,day3_me
1774729857220,-4112,3732,-16400,-102,129,31,Left_Click,day3_me
1774729857220,-4080,3724,-16504,7,-44,46,Left_Click,day3_me
1774729857220,-4140,3720,-16476,186,-53,32,Left_Click,day3_me
1774729857220,-4244,3780,-16504,-244,221,18,Left_Click,day3_me
1774729857220,-4032,3912,-16404,81,82,4,Left_Click,day3_me
1774729857220,-4116,3776,-16528,351,-97,25,Left_Click,day3_me
1774729857220,-4224,3652,-16496,162,37,-45,Left_Click,day3_me
1774729857220,-4184,3588,-16448,-244,147,-115,Left_Click,day3_me
1774729857220,-4024,3836,-16588,-117,-153,14,Left_Click,day3_me
1774729857220,-4284,3832,-16400,-23,-62,11,Left_Click,day3_me
1774729857220,-4208,3748,-16508,-99,177,42,Left_Click,day3_me
