t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774678482153,-20692,500,7184,-6067,32767,2155,Swipe_Up,day1_me
1774678482153,-17820,1952,5236,-9618,32767,4911,Swipe_Up,day1_me
1774678482153,-15852,2552,3252,-7061,32767,6146,Swipe_Up,day1_me
1774678482153,-12996,2892,-12,-1743,32767,17232,Swipe_Up,day1_me
1774678482153,-11932,2924,-1696,486,32767,9829,Swipe_Up,day1_me
1774678482211,-12412,2428,-3756,4632,32767,8370,Swipe_Up,day1_me
1774678482277,-13160,596,-4012,2319,32767,13033,Swipe_Up,day1_me
1774678482277,-13544,-108,-4160,-2420,32767,13726,Swipe_Up,day1_me
1774678482277,-11188,2244,-4472,-5890,32767,13622,Swipe_Up,day1_me
1774678482279,-9212,3368,-5780,-4870,32767,12582,Swipe_Up,day1_me
1774678482279,-6356,4532,-7536,-1246,32767,11627,Swipe_Up,day1_me
1774678482279,-3864,4204,-7784,1737,32767,10946,Swipe_Up,day1_me
1774678482281,-2448,4736,-9060,4894,32767,12817,Swipe_Up,day1_me
1774678482281,-1208,5320,-10720,8403,32767,12438,Swipe_Up,day1_me
1774678482392,1720,4584,-11616,13823,32701,14346,Swipe_Up,day1_me
1774678482392,1348,2556,-12480,10403,32767,12009,Swipe_Up,day1_me
1774678482399,1276,2748,-12732,8951,32767,11698,Swipe_Up,day1_me
1774678482399,1628,2628,-12212,8352,32767,9622,Swipe_Up,day1_me
1774678482399,2156,2932,-12236,8475,32767,8676,Swipe_Up,day1_me
1774678482399,3960,2084,-14356,8484,32767,5354,Swipe_Up,day1_me
1774678482401,5404,1348,-13884,7090,32767,4780,Swipe_Up,day1_me
1774678487519,5600,2408,-16120,-6,187,-178,Swipe_Up,day1_me
1774678487915,5496,2388,-16180,-2,146,-225,Swipe_Up,day1_me
1774678487915,5392,2260,-16064,-8,194,-182,Swipe_Up,day1_me
1774678487915,5368,2304,-16008,-4,288,-137,Swipe_Up,day1_me
1774678487915,5488,2348,-16012,78,379,-122,Swipe_Up,day1_me
1774678487915,5504,2352,-16188,53,408,-142,Swipe_Up,day1_me
1774678487915,5496,2308,-16180,-37,462,-197,Swipe_Up,day1_me
1774678487915,5616,2248,-16044,-36,461,-183,Swipe_Up,day1_me
1774678487930,5416,2172,-16220,-49,407,-226,Swipe_Up,day1_me
1774678487930,5528,2184,-16092,-37,351,-178,Swipe_Up,day1_me
1774678487930,5584,2196,-16176,32,239,-119,Swipe_Up,day1_me
1774678487930,5384,2152,-16044,59,243,-59,Swipe_Up,day1_me
1774678487930,5384,2144,-16108,-46,184,8,Swipe_Up,day1_me
1774678487930,5396,2220,-15724,-89,285,-77,Swipe_Up,day1_me
1774678487930,5444,2324,-16072,-190,317,30,Swipe_Up,day1_me
1774678487930,5408,2372,-15876,-63,369,84,Swipe_Up,day1_me
1774678487930,5352,2308,-15976,-8,518,58,Swipe_Up,day1_me
1774678487930,5568,2372,-15924,44,718,151,Swipe_Up,day1_me
1774678487930,5708,2420,-16028,75,720,114,Swipe_Up,day1_me
1774678487941,5700,2424,-15968,127,760,-1,Swipe_Up,day1_me
1774678487941,5796,2360,-16016,9,698,-26,Swipe_Up,day1_me
1774678487941,5756,2424,-16056,40,715,-76,Swipe_Up,day1_me
1774678487941,5792,2228,-16064,29,832,-196,Swipe_Up,day1_me
1774678487941,5768,2268,-16032,-2,888,-123,Swipe_Up,day1_me
1774678487941,5740,2248,-16012,36,934,-81,Swipe_Up,day1_me
1774678487941,5784,2256,-15924,54,854,-103,Swipe_Up,day1_me
1774678487941,5600,2228,-15888,28,961,-121,Swipe_Up,day1_me
1774678487941,5628,2268,-15528,30,1389,-147,Swipe_Up,day1_me
1774678487941,5516,2324,-15464,139,1751,-193,Swipe_Up,day1_me
1774678487941,5608,2320,-15588,324,1992,-109,Swipe_Up,day1_me
1774678487941,5736,2188,-15640,358,1969,-111,Swipe_Up,day1_me
1774678487941,5576,2256,-15416,263,2655,-179,Swipe_Up,day1_me
1774678487941,5576,2320,-15216,293,3133,-210,Swipe_Up,day1_me
1774678487941,5696,2232,-14980,402,3645,-133,Swipe_Up,day1_me
1774678487945,5784,2204,-15060,526,4109,-82,Swipe_Up,day1_me
1774678487954,6040,2188,-15104,812,4676,211,Swipe_Up,day1_me
1774678487971,5824,1908,-14796,1008,5225,219,Swipe_Up,day1_me
1774678487973,6144,2172,-15192,864,5724,254,Swipe_Up,day1_me
1774678487990,6472,2352,-15036,851,5521,279,Swipe_Up,day1_me
1774678488028,6784,2256,-15296,990,5747,151,Swipe_Up,day1_me
1774678488057,7020,2216,-15412,1239,5467,136,Swipe_Up,day1_me
1774678488057,7396,2016,-15936,1142,4913,185,Swipe_Up,day1_me
1774678488057,7796,1972,-16476,736,4051,179,Swipe_Up,day1_me
1774678488057,8312,2204,-16392,557,1661,323,Swipe_Up,day1_me
1774678488057,8016,2040,-16168,568,1014,254,Swipe_Up,day1_me
1774678488076,7752,1976,-15788,508,771,289,Swipe_Up,day1_me
1774678488089,7560,1884,-15352,351,859,181,Swipe_Up,day1_me
1774678488089,7588,2052,-15576,25,1324,138,Swipe_Up,day1_me
1774678488112,7808,2224,-15768,-6,982,100,Swipe_Up,day1_me
1774678488121,7800,2248,-15756,6,651,-39,Swipe_Up,day1_me
1774678488121,7656,2204,-15820,-13,488,-145,Swipe_Up,day1_me
1774678488146,7368,2032,-15488,143,376,-97,Swipe_Up,day1_me
1774678488160,7368,1916,-15384,159,469,-41,Swipe_Up,day1_me
1774678488178,7308,1972,-15452,236,507,-27,Swipe_Up,day1_me
1774678488178,7416,1892,-15428,299,494,84,Swipe_Up,day1_me
1774678488184,7396,1980,-15484,371,449,112,Swipe_Up,day1_me
1774678488223,7548,1832,-15604,348,380,111,Swipe_Up,day1_me
1774678488223,7680,1880,-15468,374,195,183,Swipe_Up,day1_me
1774678488236,7612,1856,-15376,441,119,215,Swipe_Up,day1_me
1774678488236,7588,1828,-15436,493,103,185,Swipe_Up,day1_me
1774678488247,7524,1844,-15320,320,15,183,Swipe_Up,day1_me
1774678488263,7564,1928,-15064,221,-55,125,Swipe_Up,day1_me
1774678488279,7400,1916,-15068,150,-54,73,Swipe_Up,day1_me
1774678488295,7308,1968,-15028,118,43,33,Swipe_Up,day1_me
1774678488317,7360,1804,-14868,214,203,45,Swipe_Up,day1_me
1774678488317,7280,1872,-14864,263,416,163,Swipe_Up,day1_me
1774678488344,7176,1816,-14664,363,631,202,Swipe_Up,day1_me
1774678488344,7108,1824,-14820,374,884,198,Swipe_Up,day1_me
1774678488359,7032,1700,-14756,379,1163,250,Swipe_Up,day1_me
1774678488375,6808,1764,-14720,334,1528,389,Swipe_Up,day1_me
1774678488375,6884,1748,-14640,1130,2555,1255,Swipe_Up,day1_me
1774678488405,7080,1728,-14516,1829,3228,1882,Swipe_Up,day1_me
1774678488420,7312,1552,-14572,2642,4064,2570,Swipe_Up,day1_me
1774678488420,7648,1504,-15048,3276,5227,3150,Swipe_Up,day1_me
1774678488423,10940,2100,-19428,3520,5843,2459,Swipe_Up,day1_me
1774678488450,13724,2284,-23452,2448,4016,439,Swipe_Up,day1_me
