t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774690267456,-2524,-488,16536,-3151,-91,-468,Right_Click,day1_me
1774690267456,-2516,848,13108,-3838,2650,3086,Right_Click,day1_me
1774690267456,-696,536,15096,-4120,2900,2245,Right_Click,day1_me
1774690267456,-164,128,16476,-2863,1651,-247,Right_Click,day1_me
1774690267456,-200,68,15988,-1421,-852,-1540,Right_Click,day1_me
1774690267584,-1324,-1016,16024,1008,-3822,-2462,Right_Click,day1_me
1774690267584,-2112,-1640,16472,1639,-2911,-2206,Right_Click,day1_me
1774690267584,-2404,-1856,15852,1703,-1659,-1315,Right_Click,day1_me
1774690267584,-1776,-1500,13776,220,-428,-234,Right_Click,day1_me
1774690267584,-284,-2052,16696,-2922,-2587,-869,Right_Click,day1_me
1774690267584,-868,-1984,17412,-2290,-3042,-2210,Right_Click,day1_me
1774690267584,-2012,-2124,17888,-703,-1978,-2061,Right_Click,day1_me
1774690267584,-2696,-1828,15924,315,135,-727,Right_Click,day1_me
1774690267584,-252,-2048,15156,-1325,1192,1980,Right_Click,day1_me
1774690267635,836,-2064,16092,-1900,-971,924,Right_Click,day1_me
1774690267635,840,-2252,17072,-1501,-3169,-1331,Right_Click,day1_me
1774690267648,-576,-2540,17216,-807,-4528,-2835,Right_Click,day1_me
1774690267648,-2988,-2528,16304,-302,-1884,633,Right_Click,day1_me
1774690267648,-2420,-1652,14704,-1303,933,2622,Right_Click,day1_me
1774690273955,2128,-664,15952,-630,300,292,Right_Click,day1_me
1774690274247,2576,-336,15952,-298,631,383,Right_Click,day1_me
1774690274263,3048,-528,16012,-117,152,-76,Right_Click,day1_me
1774690274263,2544,-620,15848,87,-293,-209,Right_Click,day1_me
1774690274263,2480,-740,15952,62,50,-39,Right_Click,day1_me
1774690274263,2680,-624,15940,-147,54,55,Right_Click,day1_me
1774690274263,2776,-612,16084,-195,-45,-18,Right_Click,day1_me
1774690274263,2656,-608,16232,-57,-174,-207,Right_Click,day1_me
1774690274263,2280,-688,15924,-50,351,181,Right_Click,day1_me
1774690274263,2564,-692,15864,-126,606,407,Right_Click,day1_me
1774690274263,2768,-712,15900,-329,360,255,Right_Click,day1_me
1774690274263,2736,-640,15808,-439,40,173,Right_Click,day1_me
1774690274263,2724,-304,15812,-349,48,175,Right_Click,day1_me
1774690274263,2480,-476,16200,74,-43,-227,Right_Click,day1_me
1774690274263,2340,-568,15844,187,195,-53,Right_Click,day1_me
1774690274263,2624,-472,15712,241,461,255,Right_Click,day1_me
1774690274263,2912,-660,15864,141,295,19,Right_Click,day1_me
1774690274263,2876,-792,15904,-83,-234,-223,Right_Click,day1_me
1774690274263,2588,-364,15924,126,-70,-117,Right_Click,day1_me
1774690274279,2724,-620,16188,225,-145,-399,Right_Click,day1_me
1774690274279,2432,-764,16060,292,-144,-351,Right_Click,day1_me
1774690274279,2312,-780,15512,280,241,249,Right_Click,day1_me
1774690274279,2856,-524,15336,16,488,469,Right_Click,day1_me
1774690274279,2936,-580,16408,-279,-1050,-586,Right_Click,day1_me
1774690274279,2168,-512,16328,208,-700,-356,Right_Click,day1_me
1774690274279,2056,-488,15668,408,494,271,Right_Click,day1_me
1774690274279,2620,-748,15804,-26,993,452,Right_Click,day1_me
1774690274279,3144,-688,15892,-415,279,87,Right_Click,day1_me
1774690274279,2244,-692,16104,-50,-134,35,Right_Click,day1_me
1774690274295,2464,-312,15308,-169,590,688,Right_Click,day1_me
1774690274310,3336,140,15592,-191,404,419,Right_Click,day1_me
1774690274310,3636,112,16308,539,-819,-812,Right_Click,day1_me
1774690274326,2832,-460,16444,1355,-1595,-1415,Right_Click,day1_me
1774690274348,1692,-1044,15764,151,585,185,Right_Click,day1_me
1774690274360,2412,-852,15692,-412,1319,606,Right_Click,day1_me
1774690274360,3280,-772,15844,-629,688,438,Right_Click,day1_me
1774690274377,3308,-404,15976,-611,-360,-48,Right_Click,day1_me
1774690274406,2760,-124,16108,-273,-703,-440,Right_Click,day1_me
1774690274422,2276,-440,15656,633,456,-174,Right_Click,day1_me
1774690274426,2744,-524,15424,585,494,5,Right_Click,day1_me
1774690274426,3004,-800,15696,372,-90,-378,Right_Click,day1_me
1774690274440,2876,-880,15628,122,-598,-573,Right_Click,day1_me
1774690274455,2524,-828,15768,-114,-537,-344,Right_Click,day1_me
1774690274470,2740,-412,15596,-205,93,212,Right_Click,day1_me
1774690274486,3300,-68,15724,68,12,23,Right_Click,day1_me
1774690274486,3616,48,15564,140,-643,-610,Right_Click,day1_me
1774690274491,3620,-312,15740,312,-1744,-1422,Right_Click,day1_me
1774690274505,2856,-480,15648,464,-2480,-1308,Right_Click,day1_me
1774690274556,2988,136,15356,301,-1239,-1194,Right_Click,day1_me
1774690274556,3268,216,15208,801,-2092,-1425,Right_Click,day1_me
1774690274566,3480,-32,14624,565,-3192,-2079,Right_Click,day1_me
1774690274568,3532,-64,13444,260,-4454,-2732,Right_Click,day1_me
1774690274576,4012,-644,14544,-2940,-5325,-5112,Right_Click,day1_me
1774690274591,3136,120,16212,-3106,-6999,-6433,Right_Click,day1_me
1774690274606,2428,560,15824,-1494,-6140,-5115,Right_Click,day1_me
1774690274615,2968,396,14808,-1051,-4181,-5010,Right_Click,day1_me
1774690274615,3292,-228,16124,-761,-3398,-5926,Right_Click,day1_me
1774690274635,4384,-1080,17476,-9,-2779,-5158,Right_Click,day1_me
1774690274650,4348,-1364,17004,312,-3354,-4706,Right_Click,day1_me
1774690274661,3604,-1708,17140,-349,-2777,-3504,Right_Click,day1_me
1774690274680,2916,-2212,17120,-794,-622,-2687,Right_Click,day1_me
1774690274698,-652,-5264,21580,-4364,16993,6563,Right_Click,day1_me
1774690274698,-4264,-9568,32767,-11530,32767,12907,Right_Click,day1_me
1774690274710,-5676,292,30568,-11811,32767,24471,Right_Click,day1_me
1774690274724,-1860,12520,32767,32767,32767,18518,Right_Click,day1_me
1774690274772,18412,15752,14868,-32767,32767,15334,Right_Click,day1_me
1774690274773,-13720,-6884,17148,-25142,32767,26504,Right_Click,day1_me
1774690274774,15480,4836,-6636,-1398,32767,19752,Right_Click,day1_me
1774690274774,-2136,-17272,32767,2236,-3589,5290,Right_Click,day1_me
1774690274785,-3756,6612,17692,13170,16640,17458,Right_Click,day1_me
1774690274795,3700,8884,-4312,4935,14235,-5598,Right_Click,day1_me
1774690274808,8496,-1368,20704,17467,-12355,-2863,Right_Click,day1_me
1774690274836,-13820,-15304,8340,-2121,-19474,-11713,Right_Click,day1_me
1774690274838,-15616,7396,11860,-15307,868,-2479,Right_Click,day1_me
1774690274838,-9700,6192,13552,-5682,3882,4505,Right_Click,day1_me
1774690274852,-6948,4704,11868,-3692,2810,1546,Right_Click,day1_me
1774690274878,-5440,4732,11032,-2912,1063,-3257,Right_Click,day1_me
1774690274894,-5824,4088,13276,4966,-9729,-7963,Right_Click,day1_me
1774690274905,-8764,1920,11704,8813,-11178,-9153,Right_Click,day1_me
1774690274916,-11264,-1820,8620,5345,-6408,-9784,Right_Click,day1_me
1774690274916,-10936,-5460,10464,721,-3773,-7995,Right_Click,day1_me
1774690274936,-4184,1824,14392,2377,-25687,-4516,Right_Click,day1_me
1774690274965,-2992,-1324,15512,6466,-32768,-5174,Right_Click,day1_me
1774690274965,-3452,-3536,16796,6456,-32768,-9827,Right_Click,day1_me
1774690274981,-4744,-4212,16232,2459,-32768,-7772,Right_Click,day1_me
1774690274981,-5920,-3260,18340,-6227,-27472,-3200,Right_Click,day1_me
1774690274997,-6160,-1920,18576,-6654,-22695,-1099,Right_Click,day1_me
1774690275002,-5860,-1036,18232,-4788,-17064,1342,Right_Click,day1_me
1774690275019,-5324,-696,17784,-2044,-11125,2179,Right_Click,day1_me
1774690275034,-3104,-1416,16384,2371,-4299,2325,Right_Click,day1_me
1774690275058,-2364,-1872,15920,1976,-4020,2066,Right_Click,day1_me
1774690275058,-2172,-2208,16448,404,-4467,1979,Right_Click,day1_me
1774690275062,-2492,-1748,16336,-1322,-4571,2353,Right_Click,day1_me
1774690275100,-2784,-304,14676,-3018,-3311,2901,Right_Click,day1_me
1774690275100,-2588,-336,16152,-2510,-2627,1768,Right_Click,day1_me
1774690275115,-2780,-448,16664,-1093,-1638,686,Right_Click,day1_me
1774690275130,-2848,164,14176,-428,-1352,893,Right_Click,day1_me
1774690275145,-1952,-172,15468,-888,-2820,-231,Right_Click,day1_me
1774690275145,-2092,-592,16700,96,-3813,-1627,Right_Click,day1_me
1774690275159,-3004,-1020,17200,1479,-2572,-2270,Right_Click,day1_me
1774690275178,-3924,-848,15108,1491,-417,-730,Right_Click,day1_me
1774690275192,-1660,-724,15384,-1387,347,967,Right_Click,day1_me
1774690275204,-1192,-992,16888,-593,-1182,-703,Right_Click,day1_me
1774690275204,-1856,-1392,17236,1167,-1882,-1901,Right_Click,day1_me
1774690275220,-2848,-1804,16356,1898,-1053,-1822,Right_Click,day1_me
1774690275236,-2600,-2028,15516,-563,1570,826,Right_Click,day1_me
1774690275241,-1744,-2128,16616,-1248,1637,878,Right_Click,day1_me
1774690275257,-1368,-1672,15836,-1241,1141,626,Right_Click,day1_me
1774690275316,-900,-968,14968,-1556,-590,716,Right_Click,day1_me
1774690275316,-1344,-1144,17400,-172,-3740,-1910,Right_Click,day1_me
1774690275316,-2644,-1520,17292,1839,-3721,-3010,Right_Click,day1_me
1774690275316,-3812,-2188,16796,2957,-1899,-2241,Right_Click,day1_me
1774690275316,-3832,-2240,15208,1328,503,-264,Right_Click,day1_me
