t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774726080805,9624,3588,-17632,-1722,2503,-1661,Swipe_Up,day2_me
1774726080805,7796,4600,-16000,-810,3314,-1259,Swipe_Up,day2_me
1774726080863,7724,4340,-16216,108,4286,-128,Swipe_Up,day2_me
1774726080863,9536,4528,-16836,646,689,-1006,Swipe_Up,day2_me
1774726080863,9428,4628,-17184,1163,-1752,-1294,Swipe_Up,day2_me
1774726080863,9612,4640,-17632,1872,-3382,-1654,Swipe_Up,day2_me
1774726080869,9716,4216,-17540,1630,-5189,-2036,Swipe_Up,day2_me
1774726080869,8748,3808,-17180,430,-7063,-1806,Swipe_Up,day2_me
1774726080869,8816,3952,-17052,508,-8563,-1650,Swipe_Up,day2_me
1774726080921,8808,3832,-16936,50,-9511,-2126,Swipe_Up,day2_me
1774726080921,8248,3584,-16188,-1024,-9554,-2596,Swipe_Up,day2_me
1774726080921,7704,4120,-16840,-1062,-10913,-2703,Swipe_Up,day2_me
1774726080921,8180,4044,-17348,-1203,-12755,-2863,Swipe_Up,day2_me
1774726080921,7768,3792,-16864,-2301,-14038,-3317,Swipe_Up,day2_me
1774726080985,6568,3648,-15832,-3299,-14421,-3356,Swipe_Up,day2_me
1774726080985,4312,4108,-14052,-3439,-12233,-2213,Swipe_Up,day2_me
1774726081045,3780,4356,-13452,-3074,-9830,-1692,Swipe_Up,day2_me
1774726081047,3432,4340,-13268,-2825,-7664,-1262,Swipe_Up,day2_me
1774726081047,3304,4492,-13332,-2601,-6053,-892,Swipe_Up,day2_me
1774726081049,3692,4920,-14040,-1785,-5001,-486,Swipe_Up,day2_me
1774726081049,3836,4912,-13876,-2032,-4657,-883,Swipe_Up,day2_me
1774726086875,3152,3400,-16592,183,398,113,Swipe_Up,day2_me
1774726087403,3144,3480,-16464,75,98,7,Swipe_Up,day2_me
1774726087414,3072,3476,-16592,86,44,45,Swipe_Up,day2_me
1774726087414,3212,3448,-16736,-23,-68,23,Swipe_Up,day2_me
1774726087414,3212,3400,-16568,-121,-200,-145,Swipe_Up,day2_me
1774726087414,3024,3424,-16484,-119,-142,-129,Swipe_Up,day2_me
1774726087414,3048,3412,-16376,25,81,-117,Swipe_Up,day2_me
1774726087426,2900,3320,-16424,36,178,-110,Swipe_Up,day2_me
1774726087426,2976,3332,-16360,18,134,-71,Swipe_Up,day2_me
1774726087426,3032,3292,-16504,-35,104,-131,Swipe_Up,day2_me
1774726087426,2964,3320,-16448,-34,-69,-179,Swipe_Up,day2_me
1774726087430,2976,3368,-16688,188,-183,20,Swipe_Up,day2_me
1774726087430,3040,3352,-16512,57,-274,-88,Swipe_Up,day2_me
1774726087430,2960,3332,-16400,-8,-200,-210,Swipe_Up,day2_me
1774726087430,2776,3220,-16444,20,27,-57,Swipe_Up,day2_me
1774726087430,2832,3280,-16524,188,76,84,Swipe_Up,day2_me
1774726087430,2960,3208,-16496,75,-156,-16,Swipe_Up,day2_me
1774726087430,2776,3352,-16336,114,-73,19,Swipe_Up,day2_me
1774726087430,2804,3256,-16420,133,135,48,Swipe_Up,day2_me
1774726087430,2980,3248,-16440,50,114,37,Swipe_Up,day2_me
1774726087430,2944,3324,-16312,78,153,111,Swipe_Up,day2_me
1774726087430,3120,3492,-16488,334,246,99,Swipe_Up,day2_me
1774726087430,3088,3220,-16608,89,17,-70,Swipe_Up,day2_me
1774726087430,2960,3304,-16388,-120,-147,-97,Swipe_Up,day2_me
1774726087430,2796,3468,-16296,-97,-7,-83,Swipe_Up,day2_me
1774726087430,2832,3388,-16192,-13,150,-92,Swipe_Up,day2_me
1774726087430,2756,3332,-16252,66,497,-44,Swipe_Up,day2_me
1774726087430,2824,3300,-16256,199,620,-32,Swipe_Up,day2_me
1774726087430,2888,3180,-16280,183,670,-42,Swipe_Up,day2_me
1774726087430,2816,3296,-16192,365,802,108,Swipe_Up,day2_me
1774726087430,2984,3292,-16308,476,941,180,Swipe_Up,day2_me
1774726087430,2952,3256,-16512,319,1565,-60,Swipe_Up,day2_me
1774726087430,2752,3200,-16100,191,2211,-124,Swipe_Up,day2_me
1774726087430,2700,3196,-15896,74,3129,-120,Swipe_Up,day2_me
1774726087430,2536,3260,-15464,109,4525,-42,Swipe_Up,day2_me
1774726087430,2416,3432,-15068,323,6831,165,Swipe_Up,day2_me
1774726087430,2796,3200,-14900,1341,11195,824,Swipe_Up,day2_me
1774726087430,2560,1792,-14732,-1361,14855,1716,Swipe_Up,day2_me
1774726087430,3016,4184,-13596,2171,17454,2087,Swipe_Up,day2_me
1774726087430,3600,2840,-14864,1483,19384,2394,Swipe_Up,day2_me
1774726087430,5340,3344,-16452,2793,19838,1899,Swipe_Up,day2_me
1774726087430,5860,3108,-17208,3113,19886,1587,Swipe_Up,day2_me
1774726087430,6264,2348,-17640,2841,20002,1311,Swipe_Up,day2_me
1774726087430,6652,1804,-17816,3119,20191,1284,Swipe_Up,day2_me
1774726087430,7968,672,-18700,4401,21811,2687,Swipe_Up,day2_me
1774726087430,9692,152,-21272,4914,19489,4005,Swipe_Up,day2_me
1774726087430,12776,-356,-25276,3468,12738,4872,Swipe_Up,day2_me
1774726087430,16724,1104,-29356,3482,2031,5498,Swipe_Up,day2_me
1774726087430,23080,4500,-32768,834,-27154,5959,Swipe_Up,day2_me
1774726087447,30764,8800,-32768,557,-32768,7645,Swipe_Up,day2_me
1774726087458,32767,7752,-32768,152,-32768,7039,Swipe_Up,day2_me
1774726087474,32767,2044,-32768,-16443,-32768,273,Swipe_Up,day2_me
1774726087490,32767,-5616,-32768,-32768,-32768,-20095,Swipe_Up,day2_me
1774726087505,32767,-3436,-30752,-31282,-32768,-15592,Swipe_Up,day2_me
1774726087593,32767,-3180,-19716,-30092,-32768,-17614,Swipe_Up,day2_me
1774726087603,32767,-2836,23972,-32768,-32768,-32768,Swipe_Up,day2_me
1774726087603,20132,-7152,32767,-32685,-32768,-32768,Swipe_Up,day2_me
1774726087617,4692,-10896,32767,-29205,-32768,-32768,Swipe_Up,day2_me
1774726087617,-10016,-11260,32767,-19126,-32768,-32768,Swipe_Up,day2_me
1774726087617,-30484,-7776,32767,5006,-32768,-16877,Swipe_Up,day2_me
1774726087617,-11168,-12076,25156,8442,-32768,-12299,Swipe_Up,day2_me
1774726087617,-6704,-12200,13940,-2309,-32768,-8830,Swipe_Up,day2_me
1774726087617,3400,-5768,7816,-9071,-28570,-1165,Swipe_Up,day2_me
1774726087617,3720,-3972,12320,-8510,-32174,-5590,Swipe_Up,day2_me
1774726087638,-2100,-3724,16536,-7845,-29537,-6068,Swipe_Up,day2_me
1774726087648,-4320,-3220,20384,-4486,-22990,-5406,Swipe_Up,day2_me
1774726087667,-6368,-6504,21288,2095,-7421,-3611,Swipe_Up,day2_me
1774726087685,-6924,-7960,18892,3816,-527,-938,Swipe_Up,day2_me
