t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774726095064,384,4308,-11620,4249,32767,22620,Swipe_Up,day2_me
1774726095066,-136,5884,-11660,4053,32767,18634,Swipe_Up,day2_me
1774726095066,104,5536,-11752,4758,32767,17985,Swipe_Up,day2_me
1774726095072,164,5004,-12980,7269,32767,18170,Swipe_Up,day2_me
1774726095076,1984,4040,-16696,9871,32767,19693,Swipe_Up,day2_me
1774726095111,7112,3064,-20016,5621,32767,17479,Swipe_Up,day2_me
1774726095111,6068,4808,-20104,4730,32094,15110,Swipe_Up,day2_me
1774726095179,5524,6216,-21796,4526,31023,13691,Swipe_Up,day2_me
1774726095191,6608,7164,-21844,4133,29098,12456,Swipe_Up,day2_me
1774726095191,7264,8116,-22896,4546,27558,7342,Swipe_Up,day2_me
1774726095191,8188,6996,-25180,4413,23334,5935,Swipe_Up,day2_me
1774726095191,9348,6264,-26708,2491,16479,4785,Swipe_Up,day2_me
1774726095191,9680,5856,-27756,1043,8707,3007,Swipe_Up,day2_me
1774726095191,7884,6456,-23972,-940,-4793,251,Swipe_Up,day2_me
1774726095191,5356,6664,-21448,-1443,-5879,-417,Swipe_Up,day2_me
1774726095312,3352,6656,-18756,-905,-4718,-554,Swipe_Up,day2_me
1774726095312,2108,6020,-18004,-257,-2664,-723,Swipe_Up,day2_me
1774726095312,1480,4796,-18328,-936,214,-388,Swipe_Up,day2_me
1774726095312,1664,4632,-18164,-1815,593,-380,Swipe_Up,day2_me
1774726101042,2872,2812,-16440,-19,154,52,Swipe_Up,day2_me
1774726101761,2888,2844,-16496,29,171,170,Swipe_Up,day2_me
1774726101761,2848,2792,-16632,40,227,241,Swipe_Up,day2_me
1774726101766,2908,2848,-16464,11,305,336,Swipe_Up,day2_me
1774726101789,2824,2960,-16484,-51,352,359,Swipe_Up,day2_me
1774726101789,2988,3012,-16436,-268,349,235,Swipe_Up,day2_me
1774726101792,2888,3176,-16456,-217,411,215,Swipe_Up,day2_me
1774726101792,3060,3116,-16588,-162,327,130,Swipe_Up,day2_me
1774726101796,3048,3144,-16608,-252,268,8,Swipe_Up,day2_me
1774726101796,3048,3108,-16520,-246,190,66,Swipe_Up,day2_me
1774726101796,2948,3276,-16420,-101,346,44,Swipe_Up,day2_me
1774726101796,2984,3076,-16548,50,376,9,Swipe_Up,day2_me
1774726101813,3044,3044,-16844,131,292,230,Swipe_Up,day2_me
1774726101813,3108,3088,-16920,72,169,160,Swipe_Up,day2_me
1774726101825,3244,3124,-16756,28,6,-86,Swipe_Up,day2_me
1774726101827,2904,2988,-16540,-50,228,-51,Swipe_Up,day2_me
1774726101827,2988,3020,-16748,-29,357,-42,Swipe_Up,day2_me
